date,close,high,low,open,volume,tr,atr,rolling_high,rolling_low,upper_threshold,lower_threshold,signal,position_pct,cash,shares,portfolio_value,pending_signal,buy_hold_value,buy_hold_return_pct,strategy_return_pct,outperformance
2023-12-01,56.08650588989258,56.13432789761896,55.70392617949625,55.73261865441501,15371200,0.43040171812270955,0.5361565626974283,55.914347429576615,53.19529039421068,56.71858227362276,52.39105555016454,hold,0.0,10000.0,0,10000.0,hold,10524.687713623047,5.246877136230466,0.0,-5.246877136230466
2023-12-04,56.019554138183594,56.39257090506263,55.895213999695486,56.0386836709191,14942200,0.49735690536714117,0.5377928033829258,56.13432789761896,53.19529039421068,56.94101710269335,52.38860118913629,hold,0.0,10000.0,0,10000.0,hold,10512.167736053467,5.12167736053466,0.0,-5.12167736053466
2023-12-05,56.105628967285156,56.26822815314884,55.87607824859081,56.00041837324129,11891500,0.3921499045580319,0.5366587344844795,56.39257090506263,53.19529039421068,57.19755900678935,52.39030229248396,hold,0.0,10000.0,0,10000.0,hold,10528.263729095459,5.282637290954595,0.0,-5.282637290954595
2023-12-06,56.048248291015625,56.17258843322634,55.67523151296889,56.0099928729846,14868500,0.49735692025744527,0.5321949037806358,56.39257090506263,53.19529039421068,57.19086326073358,52.39699803853973,hold,0.0,10000.0,0,10000.0,hold,10517.533542633057,5.175335426330574,0.0,-5.175335426330574
2023-12-07,56.182159423828125,56.325625461996545,55.847398037597074,56.115204227713356,11587900,0.47822742439947064,0.5175536607756906,56.39257090506263,53.19529039421068,57.16890139622616,52.418959903047146,hold,0.0,10000.0,0,10000.0,hold,10542.574924468994,5.425749244689948,0.0,-5.425749244689948
2023-12-08,56.05781555175781,56.191718637929846,55.82826479790186,56.18215569545418,11178700,0.36345384002798653,0.5001364547931375,56.39257090506263,53.19529039421068,57.14277558725233,52.445085712020976,hold,0.0,10000.0,0,10000.0,hold,10519.322620391846,5.193226203918466,0.0,-5.193226203918466
2023-12-11,56.46908950805664,56.51691151600251,55.95260306563644,56.268234885532785,14524800,0.5643084503660702,0.4984213447364506,56.39257090506263,53.19529039421068,57.140202922167305,52.447658377106,hold,0.0,10000.0,0,10000.0,hold,10596.230850219727,5.9623085021972555,0.0,-5.9623085021972555
2023-12-12,56.83253860473633,56.83253860473633,56.33518535327073,56.62212104406558,12899000,0.49735325146559717,0.48582390253747476,56.51691151600251,53.70768600127864,57.24564736980872,52.978950147472425,hold,0.0,10000.0,0,10000.0,hold,10664.195831298828,6.641958312988283,0.0,-6.641958312988283
2023-12-13,57.32033157348633,57.406412644097585,56.67950501480585,56.861233746421384,16196800,0.7269076292917376,0.5031791432972109,56.83253860473633,53.80256896929488,57.58730731968215,53.04780025434906,hold,0.0,10000.0,0,10000.0,hold,10755.413116455078,7.55413116455077,0.0,-7.55413116455077
2023-12-14,56.46908950805664,57.42554426131538,56.21084628684654,57.35859272047409,22478300,1.2146979744688409,0.5621541092815302,57.406412644097585,53.80256896929488,58.24964380801988,52.959337805372584,hold,0.0,10000.0,0,10000.0,hold,10596.230850219727,5.9623085021972555,0.0,-5.9623085021972555
2023-12-15,56.048248291015625,56.593427220250916,55.283085201613936,56.268236099767435,65177400,1.3103420186369803,0.6272831225337049,57.42554426131538,53.80256896929488,58.36646894511594,52.86164428549432,hold,0.0,10000.0,0,10000.0,hold,10517.533542633057,5.175335426330574,0.0,-5.175335426330574
2023-12-18,56.4499626159668,56.89949753857557,56.0673792373314,56.23954139285878,16717700,0.8512492475599416,0.6562306576870804,57.42554426131538,53.80256896929488,58.409890247846,52.81822298276426,hold,0.0,10000.0,0,10000.0,hold,10592.654121398926,5.926541213989256,0.0,-5.926541213989256
2023-12-19,56.26823425292969,56.622121486052905,56.086505516759026,56.43082980783471,14612200,0.5356159692938789,0.6558552125604658,57.42554426131538,54.04928662424734,58.40932708015608,53.065503805406635,hold,0.0,10000.0,0,10000.0,hold,10558.670917510986,5.586709175109861,0.0,-5.586709175109861
2023-12-20,55.10136032104492,56.11520005020138,55.0631012542806,55.952604489331165,17701000,1.2051329986490842,0.6831824466046369,57.42554426131538,54.400383102699344,58.45031793122234,53.37560943279239,hold,0.0,10000.0,0,10000.0,hold,10340.465492248535,3.4046549224853617,0.0,-3.4046549224853617
2023-12-21,55.464813232421875,55.54132771608805,54.96745631854294,55.330906500981676,11725100,0.5738713975451049,0.6934302808490936,57.42554426131538,55.0631012542806,58.46568968258902,54.02295583300696,hold,0.0,10000.0,0,10000.0,hold,10408.431186676025,4.08431186676026,0.0,-4.08431186676026
2023-12-22,55.78044128417969,55.9143443667409,55.493505586036335,55.589149602555665,9029400,0.4495311343190238,0.6900141543456567,57.42554426131538,54.96745631854294,58.460565492833865,53.93243508702446,hold,0.0,10000.0,0,10000.0,hold,10467.453632354736,4.674536323547374,0.0,-4.674536323547374
2023-12-26,56.00999069213867,56.153456713486094,55.531763323810054,55.531763323810054,6422500,0.6216933896760395,0.7064101175683716,57.42554426131538,54.96745631854294,58.48515943766794,53.907841142190385,hold,0.0,10000.0,0,10000.0,hold,10510.379371643066,5.10379371643066,0.0,-5.10379371643066
2023-12-27,56.15345764160156,56.21084624024022,55.856959003431804,56.08650610081579,8560100,0.3538872368084185,0.6961622830362982,57.42554426131538,54.96745631854294,58.469787685869825,53.9232128939885,hold,0.0,10000.0,0,10000.0,hold,10537.207691192627,5.372076911926271,0.0,-5.372076911926271
2023-12-28,56.19171905517578,56.30649260866327,55.98129783329415,56.09607503536712,8400100,0.3251947753691198,0.6852313795341303,57.42554426131538,54.96745631854294,58.453391330616576,53.93960924924175,hold,0.0,10000.0,0,10000.0,hold,10544.362575531006,5.443625755310055,0.0,-5.443625755310055
2023-12-29,56.36387252807617,56.41169453061457,56.07693686426089,56.182147458996305,9244300,0.3347576663536813,0.6831816528431085,57.42554426131538,54.96745631854294,58.45031674058004,53.94268383927828,hold,0.0,10000.0,0,10000.0,hold,10576.555274963379,5.7655527496337955,0.0,-5.7655527496337955
2024-01-02,57.215118408203125,57.27250700223545,56.11519407171957,56.239534201163764,16322600,1.1573129305158787,0.725539115710952,57.42554426131538,54.96745631854294,58.51385293488181,53.87914764497651,hold,0.0,10000.0,0,10000.0,hold,10735.73825454712,7.3573825454711805,0.0,-7.3573825454711805
2024-01-03,57.34902572631836,57.578576470863254,57.157734047295165,57.320333251469734,14830600,0.42084242356808943,0.7200740565754157,57.42554426131538,54.96745631854294,58.50565534617851,53.88734523367982,hold,0.0,10000.0,0,10000.0,hold,10760.778923034668,7.607789230346684,0.0,-7.607789230346684
2024-01-04,57.15773010253906,57.6359574427994,57.06208609392101,57.435102835550474,12912900,0.5738713488783915,0.709142893688748,57.578576470863254,54.96745631854294,58.64229081139638,53.90374197800982,hold,0.0,10000.0,0,10000.0,hold,10725.00664138794,7.250066413879397,0.0,-7.250066413879397
2024-01-05,57.071651458740234,57.339461261695675,56.51690961774687,57.1959915940915,10412800,0.8225516439488061,0.6811324415087456,57.6359574427994,54.96745631854294,58.65765610506252,53.945757656279824,hold,0.0,10000.0,0,10000.0,hold,10708.909934997559,7.089099349975592,0.0,-7.089099349975592
2024-01-08,57.492496490478516,57.55944803212137,56.832540367734126,57.08122064976648,11554600,0.726907664387241,0.6394585590623356,57.6359574427994,54.96745631854294,58.5951452813929,54.00826847994944,hold,0.0,10000.0,0,10000.0,hold,10787.607955932617,7.876079559326166,0.0,-7.876079559326166
2024-01-09,57.38728713989258,57.52119022611199,57.023833299736,57.37772419741353,10493700,0.4973569263759927,0.6141805361206251,57.6359574427994,54.96745631854294,58.55722824698034,54.04618551436201,hold,0.0,10000.0,0,10000.0,hold,10767.933807373047,7.679338073730468,0.0,-7.679338073730468
2024-01-10,57.578575134277344,57.779429750725825,57.36815392737786,57.59770466659413,12258000,0.41127582334796386,0.6052990971244883,57.6359574427994,54.96745631854294,58.54390608848613,54.05950767285621,hold,0.0,10000.0,0,10000.0,hold,10803.704662322998,8.03704662322997,0.0,-8.03704662322997
2024-01-11,57.20555877685547,57.63596048695424,57.09078158214957,57.62639754502137,13754200,0.545178904804672,0.5581595189927445,57.779429750725825,54.96745631854294,58.61666902921494,54.13021704005383,hold,0.0,10000.0,0,10000.0,hold,10733.950603485107,7.339506034851073,0.0,-7.339506034851073
2024-01-12,57.76029968261719,57.82725122081229,57.26294279274982,57.463801055920335,13218000,0.6216924439568245,0.561575308022153,57.779429750725825,54.96745631854294,58.62179271275905,54.125093356509716,hold,0.0,10000.0,0,10000.0,hold,10837.687152862549,8.376871528625497,0.0,-8.376871528625497
2024-01-16,57.37771987915039,57.798558639679726,57.24381315442338,57.76029957547201,11826900,0.5547454852563476,0.5690906188033905,57.82725122081229,54.96745631854294,58.68088714901738,54.11382039033786,hold,0.0,10000.0,0,10000.0,hold,10766.144729614258,7.661447296142576,0.0,-7.661447296142576
2024-01-17,57.37771987915039,57.58813743512247,57.21512068056018,57.2533797447679,8982100,0.3730167545622862,0.5513280020095509,57.82725122081229,54.96745631854294,58.65424322382662,54.14046431552862,hold,0.0,10000.0,0,10000.0,hold,10766.144729614258,7.661447296142576,0.0,-7.661447296142576
2024-01-18,57.54031753540039,57.60726907592204,56.93775002212019,57.090782635967585,10397700,0.6695190538018494,0.573873131794796,57.82725122081229,54.96745631854294,58.68806091850449,54.106646620850746,hold,0.0,10000.0,0,10000.0,hold,10796.550491333008,7.965504913330079,0.0,-7.965504913330079
2024-01-19,57.22468948364258,57.65509120257383,57.04296074592151,57.63596166973028,14392600,0.6121304566523165,0.5943685376007386,57.82725122081229,54.96745631854294,58.7188040272134,54.075903512141835,hold,0.0,10000.0,0,10000.0,hold,10737.528045654297,7.375280456542965,0.0,-7.375280456542965
2024-01-22,56.976009368896484,57.45423674560274,56.851669229348964,57.157734458554145,14314300,0.602567516253778,0.6134978125936027,57.82725122081229,54.96745631854294,58.7474979397027,54.04720959965254,hold,0.0,10000.0,0,10000.0,hold,10691.024864196777,6.9102486419677644,0.0,-6.9102486419677644
2024-01-23,57.24381637573242,57.38728605029231,56.87079960017918,56.937751142017696,14481600,0.5164864501131277,0.5677244925648347,57.82725122081229,54.96745631854294,58.678837959659546,54.11586957969569,hold,0.0,10000.0,0,10000.0,hold,10741.104774475098,7.411047744750987,0.0,-7.411047744750987
2024-01-24,56.344749450683594,57.205560189305714,56.325619917760285,57.1959935985514,16370500,0.9181964579721367,0.6032497807365524,57.82725122081229,55.493505586036335,58.73212589191712,54.58863091493151,hold,0.0,10000.0,0,10000.0,hold,10572.979259490967,5.729792594909666,0.0,-5.729792594909666
2024-01-25,56.5838623046875,56.59342524671542,56.10563493441509,56.440392634171666,14899700,0.48779031230032643,0.5971011352666906,57.82725122081229,55.531763323810054,58.722902923712326,54.636111620910015,hold,0.0,10000.0,0,10000.0,hold,10617.693363189697,6.176933631896975,0.0,-6.176933631896975
2024-01-26,56.78471755981445,56.899494756945295,56.555170462723424,56.66994401126894,13025100,0.3443242942218703,0.5629420388576237,57.82725122081229,55.856959003431804,58.67166427909873,55.01254594514537,hold,0.0,10000.0,0,10000.0,hold,10655.253295898438,6.5525329589843695,0.0,-6.5525329589843695
2024-01-29,57.12904357910156,57.18643217939988,56.59342758874019,56.75602679862605,14547100,0.5930045906596888,0.5533775335913701,57.82725122081229,55.98129783329415,58.657317521199346,55.1512315329071,hold,0.0,10000.0,0,10000.0,hold,10719.642261505127,7.196422615051268,0.0,-7.196422615051268
2024-01-30,57.29164505004883,57.40641860658967,56.861239652288695,57.243819390286696,22061500,0.5451789543009724,0.5567933927288686,57.82725122081229,56.07693686426089,58.662441309905596,55.241746775167584,hold,0.0,10000.0,0,10000.0,hold,10750.048736572266,7.500487365722663,0.0,-7.500487365722663
2024-01-31,56.899497985839844,57.81769372347976,56.70820629501848,57.48293235239599,22837000,1.1094874284612857,0.6066656502369631,57.82725122081229,56.10563493441509,58.73724969616774,55.19563645905965,hold,0.0,10000.0,0,10000.0,hold,10676.717235565186,6.7671723556518515,0.0,-6.7671723556518515
2024-02-01,58.32461166381836,58.35330413948273,56.77515595199048,56.97601057881188,15870900,1.5781481874922534,0.6804491704289332,57.82725122081229,56.10563493441509,58.847924976455694,55.08496117877169,hold,0.0,10000.0,0,10000.0,hold,10943.213493347168,9.43213493347168,0.0,-9.43213493347168
2024-02-02,57.903770446777344,58.21939861159541,57.60726816587591,58.17157660463331,17544900,0.7173434979424513,0.6872813885707636,58.35330413948273,56.10563493441509,59.384226222338874,55.07471285155895,hold,0.0,10000.0,0,10000.0,hold,10864.516185760498,8.645161857604977,0.0,-8.645161857604977
2024-02-05,57.42554473876953,57.750739503524684,57.27251212291918,57.750739503524684,12759600,0.6312583238581624,0.6927465913280361,58.35330413948273,56.10563493441509,59.392424026474785,55.06651504742304,hold,0.0,10000.0,0,10000.0,hold,10775.087978363037,7.75087978363036,0.0,-7.75087978363036
2024-02-06,57.329898834228516,57.43510944496664,57.08122219405379,57.34902836787049,12775200,0.3538872509128552,0.6913801982102196,58.35330413948273,56.10563493441509,59.39037443679806,55.06856463709976,hold,0.0,10000.0,0,10000.0,hold,10757.202194213867,7.5720219421386625,0.0,-7.5720219421386625
2024-02-07,57.37771987915039,57.58813743512247,57.32989422459815,57.45423435898064,10259900,0.25824321052432,0.6620033522618246,58.35330413948273,56.10563493441509,59.34630916787547,55.112629906022356,hold,0.0,10000.0,0,10000.0,hold,10766.144729614258,7.661447296142576,0.0,-7.661447296142576
2024-02-08,57.22468948364258,57.35859256496211,56.822976591098666,57.2820744335879,12874800,0.5547432880517249,0.6579042687903538,58.35330413948273,56.10563493441509,59.34016054266826,55.118778531229566,hold,0.0,10000.0,0,10000.0,hold,10737.528045654297,7.375280456542965,0.0,-7.375280456542965
2024-02-09,56.9664421081543,56.98557163960259,56.45951864623715,56.8803610409295,15235300,0.765170837405428,0.6695187917297574,58.35330413948273,56.10563493441509,59.35758232707737,55.10135674682046,hold,0.0,10000.0,0,10000.0,hold,10689.235786437988,6.892357864379872,0.0,-6.892357864379872
2024-02-12,57.1003532409668,57.15773819482806,56.39257507179811,57.06209417266891,13516800,0.76516312302995,0.6872814112238161,58.35330413948273,56.10563493441509,59.384226256318456,55.07471281757937,hold,0.0,10000.0,0,10000.0,hold,10714.277168273926,7.142771682739268,0.0,-7.142771682739268
2024-02-13,56.765594482421875,58.01855166253164,56.22998209590867,56.909064170858336,24195700,1.788569566622975,0.7494509189845903,58.35330413948273,56.10563493441509,59.47748051795961,54.98145855593821,hold,0.0,10000.0,0,10000.0,hold,10651.677280426025,6.516772804260262,0.0,-6.516772804260262
2024-02-14,56.70820617675781,56.995141888098715,56.46909247587614,56.59342897335303,15872500,0.5260494122225765,0.7521837118361796,58.35330413948273,56.10563493441509,59.481579707237,54.97735936666082,hold,0.0,10000.0,0,10000.0,hold,10640.945667266846,6.4094566726684565,0.0,-6.4094566726684565
2024-02-15,56.81341552734375,56.99514062248772,56.55517229829572,56.83254141223432,13695800,0.4399683241919945,0.759015428262617,58.35330413948273,56.10563493441509,59.49182728187666,54.967111792021164,hold,0.0,10000.0,0,10000.0,hold,10660.619815826416,6.606198158264154,0.0,-6.606198158264154
2024-02-16,56.80384826660156,57.02383242610397,56.39257242317977,56.76558920010061,13947100,0.6312600029242006,0.7617479577100822,58.35330413948273,56.10563493441509,59.49592607604785,54.96301299784997,hold,0.0,10000.0,0,10000.0,hold,10658.830738067627,6.5883073806762615,0.0,-6.5883073806762615
2024-02-20,58.05680465698242,58.19070773959784,56.91862115758061,57.00470223191701,18339300,1.386859472996278,0.8218679947597468,58.35330413948273,56.10563493441509,59.58610613162235,54.87283294227547,hold,0.0,10000.0,0,10000.0,hold,10893.133583068848,8.93133583068848,0.0,-8.93133583068848
2024-02-21,58.57329177856445,58.61154719647769,58.18114546841697,58.3341780858261,14373000,0.5547425394952654,0.7822433598336025,58.35330413948273,56.10563493441509,59.52666917923313,54.93226989466469,hold,0.0,10000.0,0,10000.0,hold,10989.716674804688,9.897166748046882,0.0,-9.897166748046882
2024-02-22,58.487205505371094,58.582849514532214,57.86550850006856,58.33417290156225,12982800,0.7173410144636563,0.7207571331887027,58.61154719647769,56.10563493441509,59.69268289626074,55.02449923463204,hold,0.0,10000.0,0,10000.0,hold,10973.61854171753,9.736185417175292,0.0,-9.736185417175292
2024-02-23,58.535030364990234,58.93673960136236,58.34373868875269,58.429819760630316,13612900,0.5930009126096749,0.7118755199506472,58.61154719647769,56.10563493441509,59.67936047640366,55.03782165448912,hold,0.0,10000.0,0,10000.0,hold,10982.561790466309,9.825617904663076,0.0,-9.825617904663076
2024-02-26,58.066368103027344,58.60198408672176,58.018546094333374,58.57329161122246,10336100,0.583437992388383,0.7084597819885202,58.93673960136236,56.22998209590867,59.99942927434514,55.16729242292589,hold,0.0,10000.0,0,10000.0,hold,10894.921947479248,8.94921947479248,0.0,-8.94921947479248
2024-02-27,57.71247863769531,58.13331740601389,57.5020574292434,57.9037703136893,9931100,0.6312599767704867,0.7282721195497796,58.93673960136236,56.22998209590867,60.02914778068703,55.137573916583996,hold,0.0,10000.0,0,10000.0,hold,10828.744617462158,8.287446174621582,0.0,-8.287446174621582
2024-02-28,57.769866943359375,57.85594801469274,57.44467219038725,57.741170820524765,8076500,0.41127582430549126,0.739203020534149,58.93673960136236,56.22998209590867,60.045544132163585,55.121177565107445,hold,0.0,10000.0,0,10000.0,hold,10839.476230621338,8.394762306213387,0.0,-8.394762306213387
2024-02-29,57.406410217285156,57.99941109610224,57.29163667751719,57.722038363793345,18152700,0.7077744185850534,0.7501338155722438,58.93673960136236,56.22998209590867,60.06194032472073,55.1047813725503,hold,0.0,10000.0,0,10000.0,hold,10771.509822845459,7.715098228454598,0.0,-7.715098228454598
2024-03-01,56.937747955322266,57.291638826473964,56.75602287315788,57.291638826473964,10927600,0.6503873441272745,0.7419349946238043,58.93673960136236,56.22998209590867,60.04964209329807,55.11707960397296,hold,0.0,10000.0,0,10000.0,hold,10683.869979858398,6.83869979858398,0.0,-6.83869979858398
2024-03-04,57.20555877685547,57.33946185542711,56.64125033959982,56.650813281532685,10150200,0.698211515827289,0.7371527369664713,58.93673960136236,56.22998209590867,60.042468706812066,55.12425299045896,hold,0.0,10000.0,0,10000.0,hold,10733.950603485107,7.339506034851073,0.0,-7.339506034851073
2024-03-05,56.92818069458008,57.49248907895564,56.832533041288094,57.30119742095657,12310000,0.6599560376675484,0.6565374848982266,58.93673960136236,56.22998209590867,59.921545828709704,55.245175868561326,hold,0.0,10000.0,0,10000.0,hold,10682.08090209961,6.820809020996088,0.0,-6.820809020996088
2024-03-06,56.956878662109375,57.38728402199136,56.79428310870132,56.92818618764566,12378800,0.5930009132900409,0.661319734974474,58.93673960136236,56.22998209590867,59.92871920382407,55.238002493446956,hold,0.0,10000.0,0,10000.0,hold,10687.447422027588,6.874474220275872,0.0,-6.874474220275872
2024-03-07,56.85166931152344,57.16730113192675,56.660381279432706,57.09078300022218,13686900,0.5069198524940433,0.666101986996049,58.93673960136236,56.22998209590867,59.935892581856436,55.23082911541459,hold,0.0,10000.0,0,10000.0,hold,10667.773273468018,6.677732734680175,0.0,-6.677732734680175
2024-03-08,56.92818069458008,57.18642388559109,56.402131371521314,56.717759505922615,13239000,0.7842925140697758,0.6770328806493043,58.93673960136236,56.22998209590867,59.952288922336315,55.214432774934714,hold,0.0,10000.0,0,10000.0,hold,10682.08090209961,6.820809020996088,0.0,-6.820809020996088
2024-03-11,57.61683654785156,57.66465855630055,56.98557655000293,57.176864583798896,14114300,0.7364778617204735,0.6305770512724612,58.93673960136236,56.22998209590867,59.882605178271056,55.28411651899997,hold,0.0,10000.0,0,10000.0,hold,10810.859546661377,8.108595466613778,0.0,-8.108595466613778
2024-03-12,57.865516662597656,58.104630367815,57.58814388888499,57.69335450295432,12684600,0.5164864789300054,0.6278444755177998,58.93673960136236,56.22998209590867,59.87850631463906,55.28821538263197,hold,0.0,10000.0,0,10000.0,hold,10857.362728118896,8.573627281188955,0.0,-8.573627281188955
2024-03-13,58.45851135253906,58.544592423117166,58.15244613461361,58.228964263387574,13909500,0.6790757605195097,0.6251112430932179,58.93673960136236,56.22998209590867,59.87440646600219,55.29231523126884,hold,0.0,10000.0,0,10000.0,hold,10968.25273513794,9.682527351379399,0.0,-9.682527351379399
2024-03-14,58.3283576965332,58.61758848674733,58.23194865905151,58.40548786873379,13996600,0.38563982769581884,0.6102997370279424,58.93673960136236,56.39257242317977,59.85218920690428,55.477122817637856,hold,0.0,10000.0,0,10000.0,hold,10943.914001464844,9.439140014648428,0.0,-9.439140014648428
2024-03-15,57.73061752319336,58.28015716553241,57.499230668528305,57.86559165601077,36849900,0.8291270280048977,0.6278489538576935,58.93673960136236,56.39257242317977,59.8785130321489,55.45079899239323,hold,0.0,10000.0,0,10000.0,hold,10832.136589050293,8.321365890502918,0.0,-8.321365890502918
