date,close,high,low,open,volume,sma,std,upper_band,lower_band,signal
2024-03-13,90.8518295288086,91.46758169303533,88.39980282776601,91.01876288430473,635713000,68.4382096862793,12.6974094038751,87.48432379209194,49.392095580466645,sell
2024-03-14,87.90900421142578,90.60993246753917,86.56553726731572,89.54135761646017,602318000,69.23345832824707,12.6456625917382,88.20195221585436,50.26496444063977,hold
2024-03-15,87.80204772949219,89.5103673539837,86.2226822059932,86.895410942326,642086000,70.03854248046875,12.517615984978006,88.81496645793575,51.262118503001744,hold
2024-03-18,88.4197998046875,92.3682247909847,87.05034227173738,90.35202919541369,668976000,70.84740547180176,12.368719063226854,89.40048406664204,52.294326876961485,hold
2024-03-19,89.3624267578125,90.5079668032944,84.976172470966,86.66549475083619,672171000,71.65315086364745,12.232934207623213,90.00255217508227,53.303749552212636,hold
2024-03-20,90.33604431152344,90.37403120538988,88.18789728423222,89.76126851749964,479063000,72.41527664184571,12.185077623875916,90.69289307765959,54.13766020603183,hold
2024-03-21,91.39861297607422,92.61113535282396,90.36902406254626,92.26327425898415,480372000,73.18092155456543,12.15036597233025,91.40647051306081,54.95537259607005,hold
2024-03-22,94.25148010253906,94.74028392361174,90.79785315480537,91.10473019409365,586719000,73.97943466186524,12.197784067938377,92.2761107637728,55.682758559957676,sell
2024-03-25,94.96418762207031,96.72748548007746,93.47278467924312,93.90361289500508,552136000,74.7827661895752,12.231325876321304,93.12975500405716,56.435777375093245,sell
2024-03-26,92.52416229248047,96.33664749790948,92.46518766291072,95.81285394972517,513648000,75.53953628540039,12.132676077350272,93.7385504014258,57.34052216937498,hold
2024-03-27,90.2140884399414,93.20289654761277,89.08753798498677,93.07494912764517,586067000,76.21667961120606,11.984116403593346,94.19285421659607,58.24050500581605,hold
2024-03-28,90.32005310058594,91.26367775781303,89.15751380700202,89.96419193487675,435212000,76.90251930236816,11.784752840062664,94.57964856246215,59.22539004227417,hold
2024-04-01,90.32704162597656,92.18830020895638,89.16850623304367,90.26307172974768,452441000,77.56742813110351,11.579700176907965,94.93697839646546,60.19787786574156,hold
