date,close,high,low,open,volume,sma,std,upper_band,lower_band,signal,position_pct,cash,shares,portfolio_value,equity_pct,risk_budget,max_position_pct,signal_strength
2024-10-18,68.90771484375,69.0153226011042,68.09576811587074,68.35011440265626,15087500,68.86693740844727,1.268510221476117,70.76970274066144,66.9641720762331,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-21,67.9392318725586,68.80009376470437,67.80227792852271,68.4772705551497,11981200,68.89115173339843,1.2380470473259664,70.74822230438738,67.03408116240948,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-22,67.9392318725586,68.2327088745956,67.18598518036123,67.49902383293329,18603300,68.92527603149414,1.1856928714197545,70.70381533862377,67.1467367243645,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-23,66.53056335449219,67.20554853480233,65.13167020771844,65.53274749301225,24655200,68.92559173583984,1.1850398719290132,70.70315154373337,67.14803192794632,buy,0.1729794647216797,8270.205352783203,26,10000.0,0.0,0.02,1,0.25
2024-10-24,65.83600616455078,66.55990663575014,65.49361384740685,66.17839101826466,17568800,68.90968444824219,1.2212497065552204,70.74155900807501,67.07780988840936,buy,0.5210453778149136,4780.897026062012,79,9981.941513061523,0.1714832889011108,0.02,1,0.5
2024-10-25,65.46427154541016,66.22730282589627,65.3371021531393,65.61101005244913,11138100,68.88498229980469,1.2780406031945508,70.80204320459652,66.96792139501287,buy,0.9734880366875914,263.86228942871094,148,9952.574478149414,0.5196321276913495,0.02,1,0.75
2024-10-28,65.21971130371094,65.93383474000234,65.15123432736223,65.50340376670721,10761400,68.84509002685547,1.3597684918013724,70.88474276455753,66.80543728915342,buy,0.993122171747405,68.20315551757812,151,9916.37956237793,0.9733912676729533,0.02,1,1.0
2024-10-29,64.13385009765625,64.89688131563443,64.0947193347561,64.84797345958167,16525900,68.78736709594726,1.4935081710098885,71.0276293524621,66.54710483943242,buy,0.9930065364453219,68.20315551757812,151,9752.414520263672,0.9930065364453219,0.02,1,1.0
2024-10-30,64.48602294921875,65.09253861146436,63.899076401184765,64.0849456690438,14177800,68.72891479492188,1.601833134586899,71.13166449680223,66.32616509304152,buy,0.9930444636897766,68.20315551757812,151,9805.59262084961,0.9930444636897766,0.02,1,1.0
2024-10-31,63.8892936706543,64.55450176769232,63.840385810587534,64.37841705190489,13383700,68.65483604431152,1.7354960033156688,71.25808004928503,66.05159203933802,buy,0.9929799546817262,68.20315551757812,151,9715.486499786377,0.9929799546817262,0.02,1,1.0
2024-11-01,63.595821380615234,64.23168324153778,63.4784290873367,64.045813976371,12163100,68.57955123901367,1.869296337253335,71.38349574489366,65.77560673313367,buy,0.9929477881046849,68.20315551757812,151,9671.172183990479,0.9929477881046849,0.02,1,1.0
2024-11-04,63.69364929199219,63.99690340953715,63.24365666280489,63.66430308234987,10984500,68.49728454589844,1.9905693893833278,71.48313862997342,65.51143046182345,buy,0.9929585434193006,68.20315551757812,151,9685.944198608398,0.9929585434193006,0.02,1,1.0
2024-11-05,63.947994232177734,64.04581741678295,63.233870804041565,63.233870804041565,8780200,68.39970146179199,2.09112345285968,71.5363866410815,65.26301628250248,buy,0.9929863534815531,68.20315551757812,151,9724.350284576416,0.9929863534815531,0.02,1,1.0
2024-11-06,62.31432342529297,63.449089591684974,61.80563462908752,63.0186586008951,22899300,68.25661994934082,2.2548503856257756,71.63889552777948,64.87434437090215,buy,0.9928038025849565,68.20315551757812,151,9477.665992736816,0.9928038025849565,0.02,1,1.0
2024-11-07,62.27519226074219,62.98931198980262,62.21649610826712,62.8914888007263,14856100,68.10789772033691,2.3976545516100587,71.704379547752,64.51141589292182,buy,0.9927993133510663,68.20315551757812,151,9471.757186889648,0.9927993133510663,0.02,1,1.0
2024-11-08,62.52953338623047,62.842572062298764,62.353452396193006,62.51975256022881,14719300,67.95843284606934,2.5075364503587587,71.71973752160748,64.1971281705312,buy,0.9928283923533451,68.20315551757812,151,9510.162696838379,0.9928283923533451,0.02,1,1.0
2024-11-11,61.98171615600586,62.72518579350613,61.87410841386382,62.59801266809142,13980900,67.78985061645508,2.6201149578339904,71.72002305320606,63.8596781797041,buy,0.9927654656074414,68.20315551757812,151,9427.442295074463,0.9927654656074414,0.02,1,1.0
2024-11-12,61.825199127197266,62.36323412625718,61.746937591187965,62.29475714810676,15021000,67.60764472961426,2.71205610076852,71.67572888076704,63.53956057846148,buy,0.99274728345209,68.20315551757812,151,9403.808223724365,0.99274728345209,0.02,1,1.0
2024-11-13,61.629547119140625,61.8838896398998,61.13064290346423,61.67845871178101,13177600,67.43027030944825,2.807482820409737,71.64149454006285,63.21904607883364,buy,0.9927244261617028,68.20315551757812,151,9374.264770507812,0.9927244261617028,0.02,1,1.0
2024-11-14,61.1893310546875,61.737150556515424,61.07194249419404,61.737150556515424,15910800,67.27110145568848,2.931005253812683,71.66760933640751,62.87459357496945,buy,0.9926724668474831,68.20315551757812,151,9307.79214477539,0.9926724668474831,0.02,1,1.0
2024-11-15,60.3969612121582,61.26760029790654,60.054572581007555,61.130646338132486,26284300,67.0966682434082,3.0748085169750414,71.70888101887077,62.484455467945644,buy,0.9925770478454158,68.20315551757812,151,9188.144298553467,0.9925770478454158,0.02,1,1.0
2024-11-18,60.514347076416016,60.78825498369316,60.220873785516886,60.50456251874734,16062100,66.91078620910645,3.186430140767685,71.69043142025798,62.13114099795492,buy,0.9925913402266884,68.20315551757812,151,9205.869564056396,0.9925913402266884,0.02,1,1.0
2024-11-19,61.22846603393555,61.25781224315045,60.28935002190574,60.55347709998575,16254800,66.74501586914063,3.2627646517705897,71.63916284679651,61.850868891484744,buy,0.9926771160400102,68.20315551757812,151,9313.701526641846,0.9926771160400102,0.02,1,1.0
2024-11-20,61.61976623535156,61.63932788701707,60.67086566581617,61.33607377390269,18904900,66.5962045288086,3.3241118928841225,71.58237236813478,61.61003668948241,hold,0.9927232797159453,68.20315551757812,151,9372.787857055664,0.9927232797159453,0.02,1,0.9
2024-11-21,62.37301254272461,62.421927866698375,61.580635045677504,61.7762851464267,17292300,66.4595433807373,3.354942785267867,71.4919575586391,61.4271292028355,hold,0.9928105250770438,68.20315551757812,151,9486.528049468994,0.9928105250770438,0.02,1,0.8
2024-11-22,62.52953338623047,63.07735666692305,62.265410035316584,62.842572062298764,19562200,66.3130019378662,3.363542960523637,71.35831637865166,61.26768749708075,hold,0.9928283923533451,68.20315551757812,151,9510.162696838379,0.9928283923533451,0.02,1,0.7000000000000001
2024-11-25,62.97952651977539,63.30234975613985,62.45127608201191,62.920834099865786,36805300,66.16196060180664,3.339719259701854,71.17153949135943,61.152381712253856,hold,0.9928792691149779,68.20315551757812,151,9578.111660003662,0.9928792691149779,0.02,1,0.6000000000000001
2024-11-26,63.14583206176758,63.23387068872254,62.66648577024422,62.91104746302654,14473300,66.0201148223877,3.313572731814295,70.99047392010914,61.049755724666255,hold,0.992897889608697,68.20315551757812,151,9603.223796844482,0.992897889608697,0.02,1,0.5000000000000001
2024-11-27,63.0284423828125,63.6838659554951,62.85235765815126,63.546911998917565,13263400,65.87689933776855,3.2843214709083655,70.8033815441311,60.950417131406,hold,0.9928847561352085,68.20315551757812,151,9585.497955322266,0.9928847561352085,0.02,1,0.40000000000000013
2024-11-29,63.16150665283203,63.329068141159034,62.85594870585927,63.102361553393386,10648400,65.75845359802246,3.273079201149454,70.66807239974663,60.84883479629828,hold,0.9928996396024956,68.20315551757812,151,9605.590660095215,0.9928996396024956,0.02,1,0.30000000000000016
2024-12-02,62.7376708984375,63.26993168258587,62.44196795612011,63.13193898151461,16500100,65.61157508850097,3.23972858908909,70.47116797213461,60.75198220486733,hold,0.9928520146984859,68.20315551757812,151,9541.59146118164,0.9928520146984859,0.02,1,0.20000000000000015
2024-12-03,62.60953140258789,63.16150595098024,62.1265532027422,62.80666543844366,24874500,65.4603727722168,3.198817903347332,70.2585996272378,60.6621459171958,hold,0.9928374900919497,68.20315551757812,151,9522.24239730835,0.9928374900919497,0.02,1,0.10000000000000014
2024-12-04,61.31830978393555,62.441968950575976,61.012755586702646,62.3729725989415,28137700,65.29117210388183,3.189490832724096,70.07540835296798,60.50693585479569,hold,0.9926877670923266,68.20315551757812,151,9327.267932891846,0.9926877670923266,0.02,1,1.3877787807814457e-16
2024-12-05,62.018131256103516,62.21526529819288,61.20988506755431,61.57458436142633,21040400,65.13362014770507,3.151738935203958,69.86122855051102,60.40601174489914,hold,0.9927696827853616,68.20315551757812,151,9432.940975189209,0.9927696827853616,0.02,1,0.0
2024-12-06,61.633724212646484,62.45182920144993,61.614010431709374,61.92942716668389,15581100,64.96935829162598,3.114893146630918,69.64169801157236,60.2970185716796,hold,0.9927249156608744,68.20315551757812,151,9374.895511627197,0.9927249156608744,0.02,1,0.0
2024-12-09,61.70271682739258,62.027988553118035,61.01275333649438,61.79142695622506,22348300,64.79884582519531,3.053889248795444,69.37967969838849,60.21801195200215,hold,0.9927329911494114,68.20315551757812,151,9385.313396453857,0.9927329911494114,0.02,1,0.0
2024-12-10,62.00827407836914,62.136411765250756,60.90432874528632,61.80128503341967,14949400,64.63307487487793,2.973252497807663,69.09295362158943,60.17319612816644,hold,0.992768541725832,68.20315551757812,151,9431.452541351318,0.992768541725832,0.02,1,0.0
2024-12-11,61.74214553833008,62.7179569736857,61.505587697044476,62.09698606027758,32819000,64.46491607666016,2.891498757091694,68.8021642122977,60.12766794102262,hold,0.9927375981792069,68.20315551757812,151,9391.26713180542,0.9927375981792069,0.02,1,0.0
2024-12-12,62.92494583129883,63.003797191478505,62.313833689834794,62.63910166060696,17542100,64.3341089630127,2.807386819059994,68.54518919160269,60.123028734422704,hold,0.9928731366582502,68.20315551757812,151,9569.869976043701,0.9928731366582502,0.02,1,0.0
2024-12-13,62.215267181396484,62.92494825039201,62.205412171002315,62.65881784951869,13429000,64.19869506835937,2.740931337746613,68.3100920749793,60.08729806173945,hold,0.9927924277157816,68.20315551757812,151,9462.708499908447,0.9927924277157816,0.02,1,0.0
2024-12-16,61.6534309387207,62.94465524220516,61.45629691192645,62.32368437380986,24559700,64.05889213562011,2.687334888328743,68.08989446811323,60.027889803126996,hold,0.9927272241359755,68.20315551757812,151,9377.871227264404,0.9927272241359755,0.02,1,0.0
2024-12-17,62.49125289916992,62.63910060702719,61.426731354506295,61.55486904266447,21902400,63.95854095458984,2.649292163332273,67.93247919958826,59.984602709591435,hold,0.992824030741386,68.20315551757812,151,9504.382343292236,0.992824030741386,0.02,1,0.0
2024-12-18,61.94913101196289,62.72780836126665,61.88999343506617,61.909707214038036,20946100,63.844021224975585,2.6088067023399844,67.75723127848556,59.930811171465606,hold,0.992761687798234,68.20315551757812,151,9422.521938323975,0.992761687798234,0.02,1,0.0
2024-12-19,61.55487060546875,62.26454789324334,61.50558803493177,61.801287218172774,21300600,63.713985977172854,2.55605085400095,67.54806225817428,59.87990969617143,hold,0.9927156639500601,68.20315551757812,151,9362.98861694336,0.9927156639500601,0.02,1,0.0
2024-12-20,61.6534309387207,62.156122895046984,61.38730056655129,61.574579584014295,42458100,63.59218276977539,2.504700761452311,67.34923391195386,59.83513162759692,hold,0.9927272241359755,68.20315551757812,151,9377.871227264404,0.9927272241359755,0.02,1,0.0
2024-12-23,61.48587417602539,61.86042471964241,60.64805543789246,61.6041530971666,13010800,63.46076759338379,2.437146591692242,67.11648748092216,59.80504770584543,hold,0.9927075494351557,68.20315551757812,151,9352.570156097412,0.9927075494351557,0.02,1,0.0
2024-12-24,61.93928146362305,61.93928146362305,61.1211764842439,61.30845552097943,5019100,63.323355712890624,2.3202847972944216,66.80378290883226,59.842928516948994,hold,0.9927605450989034,68.20315551757812,151,9421.034656524658,0.9927605450989034,0.02,1,0.0
2024-12-26,61.67314529418945,61.84071053453828,61.50558381385949,61.722427861344215,7943800,63.18062110900879,2.1918447747353467,66.4683882711118,59.89285394690577,hold,0.9927295320393936,68.20315551757812,151,9380.848094940186,0.9927295320393936,0.02,1,0.0
2024-12-27,61.55487060546875,62.0477038308768,61.31830900286448,61.55487060546875,8542800,63.03102104187012,2.033679542181533,66.08154035514242,59.98050172859782,hold,0.9927156639500601,68.20315551757812,151,9362.98861694336,0.9927156639500601,0.02,1,0.0
2024-12-30,61.14088821411133,61.446446164838434,60.79590646330579,61.446446164838434,8972200,62.88624984741211,1.8983116475541848,65.73371731874339,60.03878237608083,hold,0.9926667037083474,68.20315551757812,151,9300.477275848389,0.9926667037083474,0.02,1,0.0
2024-12-31,61.36758804321289,61.535153285422325,60.914182404324364,61.13103021423579,9256700,62.735447311401366,1.699261491335201,65.28433954840416,60.18655507439856,hold,0.9926935959243522,68.20315551757812,151,9334.708950042725,0.9926935959243522,0.02,1,0.0
2025-01-02,60.953609466552734,61.850565727498974,60.73676165840566,61.456297669053185,12991000,62.59573486328125,1.5426361291382698,64.90968905698865,60.28178066957385,hold,0.9926443380353803,68.20315551757812,151,9272.198184967041,0.9926443380353803,0.02,1,0.0
2025-01-03,60.86490249633789,61.190174225418964,60.736764806698154,61.012753965923665,10403200,62.45424827575684,1.3556268434170442,64.4876885408824,60.420808010631276,hold,0.9926336965661854,68.20315551757812,151,9258.8034324646,0.9926336965661854,0.02,1,0.0
2025-01-06,59.938377380371094,60.68748221799265,59.79052591083124,60.61848586821247,17924200,62.322404556274414,1.2688787128946817,64.22572262561644,60.41908648693239,buy,0.9925206801884592,68.20315551757812,151,9118.898139953613,0.9925206801884592,0.02,1,1.0
2025-01-07,59.96794509887695,60.835332600641166,59.75109728343116,60.23407548328253,17799600,62.20504333496094,1.2071386853289068,64.0157513629543,60.394335306967584,buy,0.9925243403640255,68.20315551757812,151,9123.362865447998,0.9925243403640255,0.02,1,1.0
2025-01-08,60.82547378540039,60.88461512411934,60.05665518214904,60.11579652086799,14412400,62.112267379760745,1.1271444975217446,63.80298412604336,60.42155063347813,hold,0.9926289567268278,68.20315551757812,151,9252.849697113037,0.9926289567268278,0.02,1,0.9
2025-01-10,60.19464874267578,60.76633707843657,59.85952200516544,60.69734072895083,22425000,62.01176612854004,1.0668311805160104,63.61201289931405,60.411519357766025,buy,0.9925522853264243,68.20315551757812,151,9157.595115661621,0.9925522853264243,0.02,1,1.0
2025-01-13,60.76633834838867,60.9634686310283,59.83980947589828,60.25379134148357,18016200,61.94441589355469,1.0359788518673352,63.498384171355696,60.390447615753686,hold,0.9926218364393425,68.20315551757812,151,9243.920246124268,0.9926218364393425,0.02,1,0.9
2025-01-14,61.1507453918457,61.18031418113936,60.42135058911069,60.77619110071048,16658300,61.87771034240723,0.9745435541359563,63.33952567361116,60.41589501120329,hold,0.9926678771298246,68.20315551757812,151,9301.96570968628,0.9926678771298246,0.02,1,0.8
2025-01-15,60.88461685180664,61.722431827328116,60.79590672122044,61.43659141545623,16187200,61.81761680603027,0.9399981257619886,63.227613994673256,60.40761961738729,hold,0.9926360642006867,68.20315551757812,151,9261.78030014038,0.9926360642006867,0.02,1,0.7000000000000001
2025-01-16,61.35773849487305,61.40702106696146,60.44106836595533,60.53963351013217,12585500,61.77285514831543,0.9062765672085626,63.132269999128276,60.41344029750258,hold,0.9926924316230866,68.20315551757812,151,9333.221668243408,0.9926924316230866,0.02,1,0.6000000000000001
2025-01-17,61.81113815307617,61.870279489832846,61.27887740232274,61.416873854754975,17948900,61.73520492553711,0.862917004541339,63.02958043234912,60.4408294187251,hold,0.9927456455521618,68.20315551757812,151,9401.68501663208,0.9927456455521618,0.02,1,0.5000000000000001
2025-01-21,61.52529525756836,62.323686400033324,61.407016341653936,61.99841844126393,19817100,61.686750946044924,0.8019987559954667,62.88974908003812,60.483752812051726,hold,0.9927121878723056,68.20315551757812,151,9358.5227394104,0.9927121878723056,0.02,1,0.40000000000000013
2025-01-22,60.894474029541016,61.39716604076365,60.77619510455537,61.229600783683026,18191900,61.65835395812988,0.8044574071483775,62.865040068852444,60.451667847407315,hold,0.9926372474472855,68.20315551757812,151,9263.268733978271,0.9926372474472855,0.02,1,0.30000000000000016
2025-01-23,60.64805221557617,61.09160284631313,60.49034574242736,60.91418259401834,16528400,61.625811157226565,0.8118723974935518,62.84361975346689,60.40800256098624,hold,0.9926075526699574,68.20315551757812,151,9226.05904006958,0.9926075526699574,0.02,1,0.20000000000000015
2025-01-24,61.03246307373047,61.12117320215236,60.55934364215337,60.83533279725427,19244600,61.59586975097656,0.8054435511626541,62.80403507772054,60.38770442423258,hold,0.9926537716955545,68.20315551757812,151,9284.105079650879,0.9926537716955545,0.02,1,0.10000000000000014
2025-01-27,62.95451736450195,63.26007532855769,61.574586541067276,61.96885087918322,20742900,61.61532577514649,0.8264300584874259,62.85497086287763,60.37568068741535,sell,0.8745203261374492,1201.3844680786133,133,9574.335277557373,0.9928764605019161,0.02,1,0.25
2025-01-28,61.46615982055664,63.12207974111189,61.38730470052112,62.59967397092423,14956000,61.608144989013674,0.8261290469762738,62.84733855947808,60.368951418549265,hold,0.8718712348582454,1201.3844680786133,133,9376.383724212646,0.8718712348582454,0.02,1,0.15
2025-01-29,61.92942428588867,62.45182629635394,61.65343512562668,61.663293895646255,11325600,61.61414253234863,0.8273751798056379,62.85520530205709,60.373079762640174,hold,0.872707699127562,1201.3844680786133,133,9437.997898101807,0.872707699127562,0.02,1,0.04999999999999999
2025-01-30,63.131935119628906,63.36849294698926,62.32368522276091,62.93479733013049,13201000,61.65299461364746,0.8522561899865585,62.931378898627294,60.37461032866762,sell,0.6577660289602267,3284.738327026367,100,9597.931838989258,0.8748288185171016,0.02,1,0.5
2025-01-31,62.57010269165039,63.01365332415644,62.48139256514918,62.786950503102,12096800,61.69645744323731,0.8422480426063056,62.959829507146765,60.43308537932785,hold,0.6557509041542477,3284.738327026367,100,9541.748596191406,0.6557509041542477,0.02,1,0.4
2025-02-03,62.44196701049805,62.717956168480086,61.535155697180194,62.27440552174024,12067900,61.735009841918945,0.8310773892813303,62.98162592584094,60.48839375799695,hold,0.6552879920633131,3284.738327026367,100,9528.935028076172,0.6552879920633131,0.02,1,0.30000000000000004
2025-02-04,61.77171325683594,62.71795588561969,61.456300300581034,62.69824210585138,15678000,61.74587478637695,0.8278648450537224,62.98767205395754,60.504077518796365,hold,0.6528461539383232,3284.738327026367,100,9461.909652709961,0.6528461539383232,0.02,1,0.20000000000000004
2025-02-05,62.215267181396484,62.3828324382512,61.692865150063234,61.821002845302814,10686800,61.75778480529785,0.8302935712493376,63.00322516217186,60.512344448423846,hold,0.6544659430996327,3284.738327026367,100,9506.265045166016,0.6544659430996327,0.02,1,0.10000000000000003
2025-02-06,62.45182418823242,62.82637847593229,62.008273552800866,62.70809579980457,13423400,61.759361038208006,0.8315592015580419,63.00669984054507,60.512022235870944,hold,0.65532364700337,3284.738327026367,100,9529.92074584961,0.65532364700337,0.02,1,2.7755575615628914e-17
2025-02-07,62.92494583129883,63.003797191478505,62.36311625994948,62.52082274032791,13184700,61.76726928710937,0.8408613176840244,63.02856126363541,60.50597731058333,hold,0.6570263709945864,3284.738327026367,100,9577.23291015625,0.6570263709945864,0.02,1,0.0
2025-02-10,63.62477111816406,63.72333625723956,62.74752483630838,63.181216712267215,16154300,61.78017417907715,0.864465845050369,63.076872946652706,60.483475411501594,sell,0.41549404653133326,5638.8548583984375,63,9647.215438842773,0.6595143595735449,0.02,1,0.75
2025-02-11,66.63105010986328,66.70004646014121,65.45811215513855,66.5324849694717,30589100,61.849878540039064,1.0883501801045232,63.48240381019585,60.21735326988228,sell,0.21676099626130227,7704.417411804199,32,9836.611015319824,0.4267482113894388,0.02,1,1.0
2025-02-12,67.72514343261719,67.83356734781148,65.9115207058008,65.9115207058008,26033800,61.94381256103516,1.3607421776188002,63.98492582746336,59.90269929460696,sell,0.10976942742955317,8788.019706726074,16,9871.62200164795,0.21953885485910635,0.02,1,1.0
2025-02-13,68.50382232666016,68.61224624417595,67.774431216131,68.01098907251152,24393100,62.05065887451172,1.639496481391799,64.50990359659941,59.59141415242402,sell,0.05544578055931892,9336.050285339355,8,9884.080863952637,0.11089156111863784,0.02,1,1.0
2025-02-14,67.88285064697266,69.02621981060712,67.77442673662307,68.3658250985056,20779100,62.153562469482424,1.8334895065963963,64.90379672937702,59.403328209587826,sell,0.027485402798818642,9607.581687927246,4,9879.113090515137,0.054970805597637284,0.02,1,1.0
2025-02-18,68.06027221679688,68.37568518387094,67.43929753284228,67.56743898574125,15569100,62.2625772857666,2.0142837164718763,65.28400286047442,59.24115171105879,sell,0.013777630177062636,9743.70223236084,2,9879.822776794434,0.027555260354125272,0.02,1,1.0
2025-02-19,69.06564331054688,69.12478088724713,68.1785420598544,68.21796961766714,16032300,62.41752395629883,2.22691902255935,65.75790249013785,59.07714542245981,sell,0.01397830537781865,9743.70223236084,2,9881.833518981934,0.01397830537781865,0.02,1,1.0
2025-02-20,69.03607940673828,69.06564819718051,68.42496349745873,68.71080767179731,13398000,62.557882919311524,2.414496939684183,66.1796283288378,58.93613750978525,sell,0.01397240549600005,9743.70223236084,2,9881.774391174316,0.01397240549600005,0.02,1,1.0
2025-02-21,70.32730102539062,70.57371764252237,69.1247867305816,69.312065766014,21662300,62.7317544555664,2.6482886308857325,66.704187401895,58.75932150923781,sell,0.014230020668730126,9743.70223236084,2,9884.356834411621,0.014230020668730126,0.02,1,1.0
2025-02-24,69.57819366455078,70.70186037746917,69.32192579251748,69.82461028614792,21418400,62.88926399230957,2.8148025255899873,67.11146778069455,58.66706020392459,sell,0.014080580597586993,9743.70223236084,2,9882.858619689941,0.014080580597586993,0.02,1,1.0
2025-02-25,70.46528625488281,70.74127163358949,69.71618523268971,69.84431915279278,21555600,63.058404235839845,3.008227149752135,67.57074496046805,58.54606351121164,sell,0.014257542519973302,9743.70223236084,2,9884.632804870605,0.014257542519973302,0.02,1,1.0
2025-02-26,69.78518676757812,70.25830244625212,69.51905261829064,70.24844367626862,14531200,63.2192650604248,3.148194671090368,67.94155706706036,58.49697305378925,sell,0.014121878359592522,9743.70223236084,2,9883.272605895996,0.014121878359592522,0.02,1,1.0
2025-02-27,69.85418701171875,70.51458175670516,69.41063257819108,69.7063355338762,16789500,63.3578498840332,3.2845359144472805,68.28465375570413,58.43104601236228,sell,0.01413564401879566,9743.70223236084,2,9883.410606384277,0.01413564401879566,0.02,1,1.0
2025-02-28,70.18930053710938,70.54414102802883,69.54861589961382,70.42585835770984,22167400,63.51733055114746,3.418772160321558,68.6454887916298,58.389172310665124,sell,0.014202494236930714,9743.70223236084,2,9884.080833435059,0.014202494236930714,0.02,1,1.0
2025-03-03,71.28339385986328,71.32282141833014,68.73052148944659,69.23320593981384,21717600,63.70992980957031,3.5791204168514503,69.07861043484749,58.34124918429313,sell,0.014420686654404307,9743.70223236084,2,9886.269020080566,0.014420686654404307,0.02,1,1.0
2025-03-04,69.18392944335938,71.6086679698035,68.87836773504115,71.03697963298937,25411900,63.8437833404541,3.656916022960002,69.32915737489411,58.358409306014096,hold,0.014001910288945395,9743.70223236084,2,9882.070091247559,0.014001910288945395,0.02,1,0.9
2025-03-05,69.07550811767578,69.72604407835301,68.83894275012189,68.89808785202955,23933600,63.98631088256836,3.719897510207032,69.56615714787891,58.40646461725781,hold,0.013980274019448445,9743.70223236084,2,9881.853248596191,0.013980274019448445,0.02,1,0.8
2025-03-06,69.4500503540039,69.51904669793628,68.45452523151899,69.40077154835934,21694000,64.14421447753907,3.781636906024081,69.81666983657519,58.471759118502945,hold,0.014055012640063917,9743.70223236084,2,9882.602333068848,0.014055012640063917,0.02,1,0.7000000000000001
2025-03-07,70.40615844726562,70.79056778094352,68.65167327918934,68.65167327918934,28393300,64.31926902770996,3.8656357336204827,70.11772262814068,58.52081542727924,sell,0.014245749368150715,9743.70223236084,2,9884.514549255371,0.014245749368150715,0.02,1,1.0
2025-03-10,70.42586517333984,72.17049900920786,70.29773124145528,70.92855717079787,25251200,64.49806884765626,3.9379829161504882,70.40504322188198,58.59109447343052,sell,0.014249679942877099,9743.70223236084,2,9884.55396270752,0.014249679942877099,0.02,1,1.0
2025-03-11,70.02174377441406,71.00741019997726,69.59790691062037,70.84969996226889,28076400,64.65971809387207,3.996260575625055,70.65410895730966,58.66532723043449,hold,0.014169070261158849,9743.70223236084,2,9883.745719909668,0.014169070261158849,0.02,1,0.9
