date,close,high,low,open,volume,sma,std,upper_band,lower_band,signal,position_pct,cash,shares,portfolio_value,equity_pct,risk_budget,max_position_pct,signal_strength
2024-12-15,104298.6953125,105047.5390625,101227.03125,101373.53125,51145914137,88765.560625,11729.899095587227,106360.40926838084,71170.71198161916,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-12-16,106029.71875,107780.578125,103322.984375,104293.578125,91020417816,89527.5690625,11585.35716606961,106905.60481160441,72149.53331339559,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-12-17,106140.6015625,108268.4453125,105291.734375,106030.6875,68589364868,90252.2259375,11465.657691506061,107450.71247475909,73053.73940024091,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-12-18,100041.5390625,106470.609375,100041.5390625,106147.296875,93865656139,90798.646875,11262.312246524256,107692.11524478639,73905.17850521363,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-12-19,97490.953125,102748.1484375,95587.6796875,100070.6875,97221662392,91301.67515625,10979.14591757959,107770.39403261938,74832.95627988061,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-12-20,97755.9296875,98098.9140625,92175.1796875,97484.6953125,105634083408,91852.49,10583.379537368897,107727.55930605336,75977.42069394665,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-12-21,97224.7265625,99507.1015625,96426.5234375,97756.1953125,51765334294,92407.33515625,10102.978563381583,107561.80300132238,77252.86731117763,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-12-22,95104.9375,97360.265625,94202.1875,97218.3203125,43147981314,92923.6484375,9541.469025761306,107235.85197614196,78611.44489885804,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-12-23,94686.2421875,96416.2109375,92403.1328125,95099.390625,65239002919,93442.5509375,8882.21205229358,106765.86901594036,80119.23285905963,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-12-24,98676.09375,99404.0625,93448.015625,94684.34375,47114953674,94059.84265625,8102.881827418513,106214.16539737777,81905.51991512222,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-12-25,99299.1953125,99478.75,97593.46875,98675.9140625,33700394629,94658.6353125,7307.526656233675,105619.92529685052,83697.34532814949,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-12-26,95795.515625,99884.5703125,95137.8828125,99297.6953125,47054980873,95061.7640625,6773.3280149832035,105221.75608497481,84901.7720400252,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-12-27,94164.859375,97294.84375,93310.7421875,95704.9765625,52419934565,95426.9640625,6186.175397431841,104706.22715864776,86147.70096635225,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-12-28,95163.9296875,95525.8984375,94014.2890625,94160.1875,24107436185,95799.333125,5554.544411369953,104131.14974205493,87467.51650794508,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-12-29,93530.2265625,95174.875,92881.7890625,95174.0546875,29635885267,96134.3603125,4843.581438821586,103399.73247073237,88868.98815426762,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-12-30,92643.2109375,94903.3203125,91317.1328125,93527.1953125,56188003691,96377.74078125,4317.830108347607,102854.48594377142,89900.99561872859,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-12-31,93429.203125,96090.6015625,91914.03125,92643.25,43625106843,96472.29515625,4196.356828048977,102766.83039832347,90177.75991417652,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-01-01,94419.7578125,94929.8671875,92788.125,93425.1015625,24519888919,96601.5740625,4024.6888629156133,102638.60735687343,90564.54076812658,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-01-02,96886.875,97739.8203125,94201.5703125,94416.2890625,46009564411,96727.62828125,3929.962330229643,102622.57177659447,90832.68478590553,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-01-03,98107.4296875,98956.9140625,96034.6171875,96881.7265625,35611391163,96944.76828125,3688.135034740372,102476.97083336055,91412.56572913945,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-01-04,98236.2265625,98734.4296875,97562.9765625,98106.9921875,22342608078,97088.17265625,3593.0615130579704,102477.76492583695,91698.58038666304,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-01-05,98314.9609375,98813.3046875,97291.765625,98233.90625,20525254825,97243.30234375,3470.750310598293,102449.42780964743,92037.17687785256,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-01-06,102078.0859375,102482.875,97926.1484375,98314.953125,51823432705,97487.94703125,3368.2781327201265,102540.36423033019,92435.52983216982,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-01-07,96922.703125,102712.484375,96132.875,102248.8515625,58685738547,97615.54828125,3217.26115310119,102441.44001090179,92789.65655159821,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-01-08,95043.5234375,97258.3203125,92525.84375,96924.1640625,63875859171,97669.54296875,3148.909083067828,102392.90659335174,92946.17934414826,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-01-09,92484.0390625,95349.71875,91220.84375,95043.484375,62777261693,97632.43390625,3199.4806679604358,102431.65490819064,92833.21290430934,buy,0.0,10000,0,10000,0.0,0.02,1,0.25
2025-01-10,94701.453125,95770.609375,92250.09375,92494.4921875,62058693684,97556.3684375,3223.4396851084666,102391.5279651627,92721.2089098373,hold,0.0,10000,0,10000,0.0,0.02,1,0.15
2025-01-11,94566.59375,94977.6875,93840.046875,94700.8359375,18860894100,97467.74703125,3243.852391940357,102333.52561916053,92601.96844333946,hold,0.0,10000,0,10000,0.0,0.02,1,0.04999999999999999
2025-01-12,94488.4375,95367.5390625,93712.5078125,94565.7265625,20885130965,97401.97015625,3270.6813952745015,102307.99224916175,92495.94806333825,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-01-13,94516.5234375,95837.0,89260.1015625,94488.890625,72978998252,97332.02421875,3294.637891981539,102273.9810567223,92390.06738077769,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-01-14,96534.046875,97352.6640625,94322.15625,94519.0078125,53769675818,97400.65921875,3240.0174457900475,102260.68538743508,92540.63305006493,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-01-15,100504.4921875,100697.234375,96501.640625,96534.046875,57805923627,97571.04265625,3172.7291324334633,102330.1363549002,92811.94895759982,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-01-16,99756.90625,100781.5859375,97364.4453125,100505.296875,54103781805,97646.93015625,3178.842820887335,102415.19438758101,92878.665924919,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-01-17,104462.0390625,105884.2265625,99948.90625,100025.765625,71888972663,97823.1215625,3307.5754263127483,102784.48470196912,92861.75842303089,sell,0.0,10000,0,10000,0.0,0.02,1,0.25
2025-01-18,104408.0703125,104913.203125,102226.6171875,104124.953125,50445655726,97962.0525,3435.4942353143883,103115.29385297159,92808.81114702842,sell,0.0,10000,0,10000,0.0,0.02,1,0.5
2025-01-19,101089.609375,106299.796875,99570.53125,104411.2890625,76789928525,98054.86359375,3456.405370195262,103239.47164904288,92870.2555384571,hold,0.0,10000,0,10000,0.0,0.02,1,0.4
2025-01-20,102016.6640625,109114.8828125,99471.359375,101083.75,126279678351,98149.60109375,3499.3775796488417,103398.66746322326,92900.53472427673,hold,0.0,10000,0,10000,0.0,0.02,1,0.30000000000000004
