date,close,high,low,open,volume,tr,atr,rolling_high,rolling_low,upper_threshold,lower_threshold,signal,position_pct,cash,shares,portfolio_value,equity_pct,risk_budget,max_position_pct,signal_strength
2024-08-16,81.48297882080078,82.17807479616401,80.70956027854422,81.14031945795529,13794200,1.468514517619795,2.028648077042622,81.3165306150631,69.2649256844396,84.35950273062703,66.22195356887568,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-08-19,81.53191375732422,82.22700963834619,81.17946972339054,81.48296776159737,9627300,1.0475399149556495,2.0314453134203996,82.17807479616401,69.2649256844396,85.22524276629461,66.217757714309,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-08-20,81.80603790283203,82.13890504318036,81.03261944032448,81.73750753117947,7863100,1.106285602855877,2.00487238755503,82.22700963834619,69.2649256844396,85.23431821967873,66.25761710310707,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-08-21,82.23680877685547,82.47176899625629,81.47318246186478,81.91373380689765,6915900,0.9985865343915066,1.9643134162545692,82.22700963834619,69.2649256844396,85.17347976272805,66.31845556005774,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-08-22,81.65918731689453,82.90252611577648,81.4633809321396,82.67735064062077,8485500,1.4391451836368816,1.9125659180435883,82.47176899625629,69.2649256844396,85.34061787332168,66.39607680737421,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-08-23,82.28575897216797,82.47176571505328,81.47317922039132,81.59065559079248,9219700,0.9985864946619643,1.7559241313806422,82.90252611577648,69.2649256844396,85.53641231284745,66.63103948736864,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-08-26,82.51093292236328,82.73610843055904,81.62982273480523,81.71793748818651,7853300,1.1062856957538116,1.7076736670071802,82.90252611577648,69.2649256844396,85.46403661628725,66.70341518392884,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-08-27,83.4997329711914,83.5976324411997,81.85499647959922,82.30534001703806,14954000,1.7426359616004845,1.7125680668922973,82.90252611577648,69.2649256844396,85.47137821611493,66.69607358410116,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-08-28,81.05220031738281,83.63678489283028,80.16129805509033,83.26476395837572,11088600,3.4754868377399504,1.849629609127897,83.5976324411997,69.2649256844396,86.37207685489155,66.49048127074776,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-08-29,81.51233673095703,82.12911005479337,81.1207314194776,81.69834346524098,7477200,1.0769097374105598,1.8419373944169888,83.63678489283028,69.2649256844396,86.39969098445576,66.50201959281412,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-08-30,81.5710678100586,82.11931071683762,80.32772908382776,81.8451892634481,13755300,1.791581633009855,1.9034749331288066,83.63678489283028,69.2649256844396,86.4919972925235,66.40971328474639,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-03,79.96817779541016,81.56125044855688,79.66333347697928,81.33507054927219,10133700,1.9077343330793184,1.7313529312223952,83.63678489283028,69.2649256844396,86.23381428966387,66.66789628760601,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-04,79.67316436767578,79.74200042571694,78.34560753255752,78.76845974697257,12837400,1.6225702628526335,1.730469082339742,83.63678489283028,70.00897026366056,86.23248851633988,67.41326664015095,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-05,79.486328125,79.88950860808889,78.87663196470267,79.78133658767214,7596300,1.012876643386221,1.4853385252110363,83.63678489283028,71.0075654883155,85.86479268064683,68.77955770049896,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-06,79.28964233398438,80.51886292549666,79.01429812189636,79.53548645228683,8512200,1.504564803600303,1.4879135456382155,83.63678489283028,71.51665816931265,85.8686552112876,69.28478785085532,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-09,78.16859436035156,80.22385510661839,77.70640621395135,79.40765082691448,8003300,2.5174488926670335,1.5929070440461714,83.63678489283028,71.82993847639585,86.02614545889953,69.4405779103266,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-10,76.79186248779297,78.23742705292214,76.2608458132164,78.23742705292214,9748400,1.9765812397057374,1.6550710181068757,83.63678489283028,72.49566065194006,86.11939141999059,70.01305412477974,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-11,77.09671783447266,77.28355426465876,75.46430927004688,76.7033657404186,8265500,1.8192449946118785,1.713689479551188,83.63678489283028,73.49425340940728,86.20731911215707,70.92371919008049,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-12,77.09671783447266,77.75557827803705,76.24117759259765,76.92954563283402,7176900,1.5144006854393979,1.719064872537082,83.63678489283028,75.46430927004688,86.2153822016359,72.88571196124126,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-13,77.69657135009766,78.16858781996406,76.81153109089,76.99837500743564,5814200,1.3570567290740598,1.7446698892808032,83.63678489283028,75.46430927004688,86.25378972675148,72.84730443612568,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-16,78.47344207763672,78.6602784975023,77.38189364065147,78.01125395534626,9547700,1.2783848568508347,1.7569626865020191,83.63678489283028,75.46430927004688,86.27222892258331,72.82886524029385,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
