date,close,high,low,open,volume,tr,atr,rolling_high,rolling_low,upper_threshold,lower_threshold,signal,position_pct,cash,shares,portfolio_value,equity_pct,risk_budget,max_position_pct,signal_strength
2024-08-08,0.2558630108833313,0.25677499175071716,0.2264699935913086,0.2325800061225891,104528041,0.03030499815940857,0.02638086357286998,0.29900500178337097,0.1810930073261261,0.33857629714267595,0.14152171196682112,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-08-09,0.2523150146007538,0.25589999556541443,0.24179300665855408,0.2558630108833313,79425244,0.014106988906860352,0.026242719164916446,0.2987779974937439,0.1810930073261261,0.3381420762411186,0.1417289285787514,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-08-10,0.25676199793815613,0.25981399416923523,0.2494180053472519,0.2523150146007538,54395429,0.010395988821983337,0.026298574038914273,0.29345399141311646,0.1810930073261261,0.33290185247148785,0.1416451462677547,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-08-11,0.24593499302864075,0.2602519989013672,0.24449700117111206,0.25676199793815613,54639763,0.015754997730255127,0.02679400146007538,0.2915619909763336,0.1810930073261261,0.3317529931664467,0.14090200513601303,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-08-12,0.3033829927444458,0.3181900084018707,0.24576400220394135,0.24593499302864075,255097810,0.07242600619792938,0.031066999903747013,0.2915619909763336,0.1810930073261261,0.33816249083195415,0.13449250747050556,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-08-13,0.3063490092754364,0.32433000206947327,0.2987099885940552,0.3033829927444458,198846254,0.02562001347541809,0.03120021628482001,0.3181900084018707,0.1810930073261261,0.36499033282910076,0.13429268289889607,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-08-14,0.32499200105667114,0.3267039954662323,0.29534000158309937,0.30636000633239746,151112411,0.031363993883132935,0.03199428639241627,0.32433000206947327,0.1810930073261261,0.37232143165809767,0.1331015777375017,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-08-15,0.3169179856777191,0.3273560106754303,0.3052319884300232,0.32499200105667114,189986625,0.022124022245407104,0.030933144901479994,0.3267039954662323,0.1810930073261261,0.3731037128184523,0.13469328997390612,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-08-16,0.3295370042324066,0.33757901191711426,0.29748600721359253,0.3169179856777191,197588301,0.04009300470352173,0.03183478649173464,0.3273560106754303,0.1810930073261261,0.3751081904130323,0.13334082758852414,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-08-17,0.3150779902935028,0.32969900965690613,0.31040099263191223,0.3295370042324066,95773372,0.019298017024993896,0.03012878660644804,0.33757901191711426,0.1810930073261261,0.38277219182678635,0.13589982741645404,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
