date,close,high,low,open,volume,tr,atr,rolling_high,rolling_low,upper_threshold,lower_threshold,signal
2023-02-21,20.63665771484375,21.474911424397302,20.599689917683115,20.98135064657316,410015000,0.8752215067141869,1.1050176237339049,23.028529512840443,17.80218131639145,24.6860559484413,16.144654880790593,hold
2023-02-22,20.735567092895508,21.085256622330096,20.402862663138034,20.688609857268467,513184000,0.682393959192062,1.03565102163953,23.028529512840443,18.5634975192787,24.58200604529974,17.010020986819406,hold
2023-02-23,23.642982482910156,23.866784468278883,23.004550068861985,23.419182403196057,1117995000,3.1312173753833754,1.1701744546815036,23.028529512840443,18.5634975192787,24.783791194862697,16.808235837256447,hold
2023-02-24,23.265317916870117,23.4531525765487,22.92662020294301,23.204373176224866,589716000,0.7163622799671465,1.1531180303071906,23.866784468278883,18.933170937254296,25.59646151373967,17.20349389179351,hold
2023-02-27,23.480125427246094,23.85878850275968,23.433168194948315,23.648975943367386,452994000,0.5934705858895626,1.139558489378743,23.866784468278883,18.933170937254296,25.576122202346998,17.22383320318618,hold
2023-02-28,23.195377349853516,23.803837547406516,23.185386003951425,23.35123891574825,455963000,0.618451543455091,1.1002364217903065,23.866784468278883,18.933170937254296,25.517139100964343,17.282816304568836,hold
2023-03-01,22.677841186523438,23.23534617422928,22.488009397581543,23.1714019321177,460026000,0.7473367766477388,1.0915298969848468,23.866784468278883,18.933170937254296,25.504079313756154,17.295876091777025,hold
2023-03-02,23.29329490661621,23.359236279299715,22.412078207513495,22.46803013779007,389415000,0.9471580717862196,1.0949554524780152,23.866784468278883,19.593580823618,25.509217646995907,17.951147644900978,hold
2023-03-03,23.86878204345703,23.878773390868645,23.10945679106635,23.299288580577688,412393000,0.7693165998022948,1.0410033561187788,23.866784468278883,20.402862663138034,25.42828950245705,18.841357628959866,hold
2023-03-06,23.533082962036133,24.226464971153543,23.46614112197271,23.869783571567154,437429000,0.760323849180832,1.0178096407736281,23.878773390868645,20.402862663138034,25.405487852029086,18.876148201977593,hold
2023-03-07,23.271268844604492,24.10766739527253,23.224301727377593,23.583044962685058,515154000,0.8833656678949353,0.9607996271649031,24.226464971153543,20.402862663138034,25.667664411900898,18.96166322239068,hold
2023-03-08,24.163625717163086,24.18261307202714,23.407169651857316,23.470124111921542,513573000,0.9113442274226493,0.9641647675245254,24.226464971153543,20.402862663138034,25.67271212244033,18.956615511851247,hold
2023-03-09,23.41916275024414,24.43643099664028,23.36619942637725,24.157630214818013,501257000,1.0702315702630294,0.9808772958657619,24.226464971153543,20.402862663138034,25.697780914952187,18.93154671933939,hold
2023-03-10,22.94849967956543,23.61002468475085,22.709671082114248,23.392180907202604,474866000,0.9003536026366028,0.9718962583025519,24.43643099664028,20.402862663138034,25.894275384094108,18.945018275684205,hold
2023-03-13,22.949499130249023,23.281261328785007,22.280981070155615,22.735654088257906,421890000,1.0002802586293917,0.980829026296495,24.43643099664028,20.402862663138034,25.907674536085022,18.93161912369329,hold
2023-03-14,24.04570960998535,24.201597655704894,23.443142246378383,23.479117583684822,474910000,1.252098525455871,1.0215222096010528,24.43643099664028,20.402862663138034,25.968714311041857,18.870579348736456,hold
2023-03-15,24.210594177246094,24.26855116568074,23.343217756211608,23.743928730018236,524486000,0.9253334094691326,0.863959069178607,24.43643099664028,20.402862663138034,25.73236960040819,19.106924059370122,hold
2023-03-16,25.52265167236328,25.569616885886756,23.87683361412043,24.009739393277343,583253000,1.6927832717663271,0.9337034257356913,24.43643099664028,20.402862663138034,25.836986135243816,19.002307524534498,hold
2023-03-17,25.70652198791504,26.38003763694996,25.649561818202248,25.963337353062798,848547000,0.8573859645866797,0.9525545242140568,25.569616885886756,20.402862663138034,26.998448672207843,18.974030876816947,hold
2023-03-20,25.881393432617188,26.005304901728657,25.11194613206901,25.596598324982075,432747000,0.8933587696596454,0.9721907546572393,26.38003763694996,20.402862663138034,27.83832376893582,18.944576531152176,hold
2023-03-21,26.180177688598633,26.373039827669455,25.36276646397826,26.161192238077973,547408000,1.0102733636911942,0.9909719394460575,26.38003763694996,20.402862663138034,27.866495546119047,18.916404753968948,hold
2023-03-22,26.448984146118164,27.569179039359145,26.218149211334993,26.406013865923246,797295000,1.3890013507605126,1.022532173658507,26.38003763694996,20.402862663138034,27.91383589743772,18.869064402650274,hold
2023-03-23,27.171464920043945,27.479244205116395,26.670825406717857,27.095519307910028,564889000,1.0302600589982305,1.0411709921725023,27.569179039359145,22.280981070155615,29.1309355276179,20.71922458189686,hold
2023-03-24,26.759761810302734,27.147483566492234,26.33606661722122,27.01158158648211,454920000,0.8353983028227248,1.0465334531469233,27.569179039359145,22.280981070155615,29.13897921907953,20.71118089043523,hold
2023-03-27,26.511943817138672,26.980606813068547,26.34606268337709,26.817723783721515,361026000,0.6345441296914558,1.0287604861323891,27.569179039359145,22.280981070155615,29.11231976855773,20.73784034095703,hold
2023-03-28,26.391027450561523,26.493954097903753,25.831430276636002,26.4280015261845,356104000,0.6805135405026697,1.012272579923819,27.569179039359145,22.280981070155615,29.087587909244874,20.762572200269886,hold
2023-03-29,26.96461296081543,27.05854529054868,26.57789186488892,26.80572870176275,393694000,0.6675178399871555,0.9835073134755424,27.569179039359145,22.280981070155615,29.044440009572458,20.805720099942302,hold
2023-03-30,27.363327026367188,27.479244818412727,27.082528764123946,27.209438333385553,364516000,0.5146318575972977,0.9559557602584492,27.569179039359145,22.280981070155615,29.00311267974682,20.84704742976794,hold
2023-03-31,27.75704574584961,27.814004004810442,27.085527618637744,27.120502322557275,433933000,0.7284763861726979,0.9365411979401139,27.569179039359145,22.280981070155615,28.973990836269316,20.876169273245445,hold
2023-04-03,27.944908142089844,27.97988284316554,27.316360349357428,27.48923638951916,398716000,0.663522493808113,0.8945000528224168,27.814004004810442,22.280981070155615,29.15575408404407,20.939230990921992,hold
2023-04-04,27.433273315429688,27.979881163971125,27.28737831227593,27.94590519754285,368592000,0.6925028516951954,0.8778692986957071,27.97988284316554,22.280981070155615,29.2966867912091,20.964177122112055,hold
2023-04-05,26.8616886138916,26.97860323194469,26.37603770604206,26.809725926097446,515015000,1.0572356093876287,0.8324730370972286,27.97988284316554,22.280981070155615,29.228592398811383,21.032271514509773,hold
2023-04-06,27.017574310302734,27.060542682492247,26.408011991275014,26.564898773568984,397654000,0.6525306912172333,0.8178405175708396,27.97988284316554,22.280981070155615,29.2066436195218,21.054220293799357,hold
2023-04-10,27.559188842773438,27.60115848871077,26.64984270217428,26.8037314039445,395279000,0.9513157865364903,0.8219803044906142,27.97988284316554,22.280981070155615,29.21285329990146,21.048010613419695,hold
2023-04-11,27.14948081970215,27.770034946534413,27.10651053934527,27.70408238005896,314378000,0.6635244071891435,0.7972125218833249,27.97988284316554,22.280981070155615,29.175701625990527,21.08516228733063,hold
2023-04-12,26.47596549987793,27.448266020868353,26.428998382664645,27.350336855929694,446259000,1.0192676382037078,0.7708029709864103,27.97988284316554,23.343217756211608,29.136087299645155,22.187013299731994,hold
2023-04-13,26.443988800048828,26.867683992588354,26.31008619158329,26.714794027025235,353615000,0.5575978010050626,0.7370413811297555,27.97988284316554,23.343217756211608,29.085444914860176,22.237655684516973,hold
2023-04-14,26.738773345947266,26.86368353133745,26.20115980129313,26.484956138943094,395660000,0.6625237300443203,0.7246931973598694,27.97988284316554,23.87683361412043,29.066922639205345,22.789793818080625,hold
2023-04-17,26.982601165771484,26.986598002254567,26.414009721025014,26.545914854858225,321471000,0.5725882812295531,0.7202677796125906,27.97988284316554,25.11194613206901,29.060284512584428,24.031544462650125,hold
2023-04-18,27.647125244140625,28.08980780824291,27.337348466129004,27.513222631299666,604812000,1.107206642471425,0.7507458583246446,27.97988284316554,25.11194613206901,29.106001630652507,23.985827344582045,hold
2023-04-19,27.910932540893555,27.97988321134387,27.212435336818444,27.34134236619058,358660000,0.767447874525427,0.7578837179345211,28.08980780824291,25.36276646397826,29.22663338514469,24.22594088707648,hold
2023-04-20,27.08452796936035,28.00986330483547,26.980602593808353,27.651120059660737,427713000,1.029260711027117,0.7946429217509368,28.08980780824291,25.831430276636002,29.281772190869315,24.639465894009597,hold
2023-04-21,27.09951400756836,27.16346910504886,26.70279989939412,26.932634182951972,345103000,0.46066920565474234,0.7755138374282257,28.08980780824291,25.831430276636002,29.25307856438525,24.668159520493663,hold
2023-04-24,27.022573471069336,27.3463401223145,26.6518396991607,26.993594974901516,339282000,0.6945004231538014,0.7777265466672034,28.08980780824291,25.831430276636002,29.256397628243715,24.664840456635197,hold
2023-04-25,26.22214698791504,27.227424769103525,26.20615964157671,27.058545558051136,378527000,1.0212651275268136,0.8012095663694618,28.08980780824291,25.831430276636002,29.291622157797104,24.629615927081808,hold
2023-04-26,26.936630249023438,27.31036206174336,26.685811152989643,26.982598629203256,406337000,1.0882150738283194,0.8034223852580826,28.08980780824291,25.831430276636002,29.294941386130034,24.626296698748877,hold
2023-04-27,27.206439971923828,27.475247721744942,26.605871913545112,27.343342584443867,377161000,0.8693758081998304,0.818911322185411,28.08980780824291,26.20115980129313,29.318174791521027,24.972792818015012,hold
2023-04-28,27.729063034057617,27.738055439264453,27.05154877079702,27.205439357656942,292216000,0.6865066684674339,0.7999963851804784,28.08980780824291,26.20115980129313,29.289802386013626,25.001165223522413,hold
2023-05-01,28.88922882080078,29.037123203586457,27.760041532838155,27.81999789084175,570329000,1.30806016952884,0.8460346539190281,28.08980780824291,26.20115980129313,29.358859789121453,24.932107820414586,hold
2023-05-02,28.189727783203125,28.81527930562615,28.062820141427363,28.659391267761226,402730000,0.8264086793734187,0.832259014002579,29.037123203586457,26.20115980129313,30.285511724590325,24.952771280289262,hold
2023-05-03,27.782028198242188,28.346622858459636,27.452265333314337,27.82000100729318,383387000,0.8943575251452991,0.8563132800125958,29.037123203586457,26.20115980129313,30.32159312360535,24.916689881274237,hold
2023-05-04,27.54219627380371,27.83898185011702,27.22042713584613,27.63113112045335,321850000,0.6185547142708891,0.8531726360287794,29.037123203586457,26.20115980129313,30.316882157629628,24.921400847249963,hold
2023-05-05,28.659395217895508,28.734340190712658,27.71107761966049,27.806008680953532,361494000,1.1921439169089467,0.8974266100058789,29.037123203586457,26.20115980129313,30.383263118595277,24.85501988628431,hold
2023-05-08,29.130054473876953,29.199005142283028,28.329631292767775,28.501506691508787,344979000,0.8693738495152523,0.8804385533661522,29.037123203586457,26.20115980129313,30.357781033635685,24.880501971243902,hold
2023-05-09,28.550474166870117,28.95218580301935,28.429562707730817,28.87823955817829,314869000,0.7004917661461363,0.8756559741962029,29.199005142283028,26.20115980129313,30.51248910357733,24.887675839998828,hold
2023-05-10,28.864248275756836,29.09208511331719,28.440553105049684,28.984160996383515,369350000,0.6515320082675053,0.8486753525705163,29.199005142283028,26.20115980129313,30.472018171138803,24.928146772437355,hold
2023-05-11,28.55746841430664,28.92920281280788,28.225708100280915,28.875240753032415,322149000,0.7034947125269646,0.8660200316328179,29.199005142283028,26.20115980129313,30.498035189732256,24.9021297538439,hold
2023-05-12,28.319639205932617,28.759323620464688,28.025849805834703,28.508502595009517,274222000,0.7334738146299848,0.8688038453096881,29.199005142283028,26.20115980129313,30.50221091024756,24.8979540333286,hold
2023-05-15,28.93219566345215,28.948184914196773,28.131772513230608,28.48751571200059,293926000,0.8164124009661649,0.8541715076982133,29.199005142283028,26.20615964157671,30.48026240383035,24.92490238002939,hold
2023-05-16,29.1920108795166,29.848540343495443,28.811286001539706,28.820278407031964,449405000,1.0372543419557374,0.8505314554216002,29.199005142283028,26.20615964157671,30.47480232541543,24.93036245844431,hold
2023-05-17,30.156322479248047,30.177307303349615,29.408860579753068,29.562749289831235,432535000,0.9852964238330131,0.858811499395399,29.848540343495443,26.20615964157671,31.13675759258854,24.917942392483614,hold
2023-05-18,31.655241012573242,31.805132866599582,30.298216841251755,30.388152334863225,748725000,1.648810387351535,0.9275474793156919,30.177307303349615,26.20615964157671,31.568628522323152,24.814838422603174,buy
2023-05-19,31.241539001464844,31.55731196292301,30.893789441398656,31.51334294860052,473908000,0.761451571174586,0.8885040080046738,31.805132866599582,26.20615964157671,33.137888878606596,24.8734036295697,hold
2023-05-22,31.153606414794922,31.497359177299025,30.657962409189842,30.878802426561485,372000000,0.8393967681091823,0.8894317286286569,31.805132866599582,26.20615964157671,33.13928045954257,24.872012048633724,hold
2023-05-23,30.665952682495117,31.26552200836537,30.608994425638024,30.977728808186782,356253000,0.656527582727346,0.8724438755988031,31.805132866599582,26.20615964157671,33.113798679997785,24.897493828178508,hold
2023-05-24,30.516061782836914,30.585012457598243,29.784587296734873,30.188296394549617,721419000,0.8813653857602439,0.8912160664194714,31.805132866599582,26.605871913545112,33.14195696622879,25.269047813915904,hold
2023-05-25,37.95270919799805,39.45163138028212,36.60867442139067,38.49531829608929,1543911000,8.935569597445209,1.44431790074349,31.805132866599582,26.605871913545112,33.97160971771482,24.439395062429877,buy
2023-05-26,38.91802215576172,39.14186026874579,37.523025068553636,37.86278098088601,714397000,1.6188352001921515,1.4978508543632685,39.45163138028212,27.05154877079702,41.69840766182703,24.804772489252116,hold
2023-05-30,40.08218002319336,41.907866975291824,39.92029767166327,40.56583342459761,923401000,2.9898448195301057,1.6613760724621236,39.45163138028212,27.22042713584613,41.94369548897531,24.728363027152945,hold
2023-05-31,37.80682373046875,40.26605454719951,37.79483131313437,39.4596350026703,1002580000,2.4712232340651425,1.7913540171619549,41.907866975291824,27.22042713584613,44.59489800103476,24.533396110103197,hold
2023-06-01,39.74142837524414,40.02122599416547,38.312455429541636,38.461346644765726,635873000,2.2144022636967193,1.8992759851026515,41.907866975291824,27.22042713584613,44.7567809529458,24.37151315819215,hold
2023-06-02,39.298744201660156,40.47090176603985,39.02993646505513,40.06819143341224,482731000,1.4409653009847219,1.949811091270847,41.907866975291824,27.22042713584613,44.83258361219809,24.295710498939858,hold
2023-06-05,39.142860412597656,39.536574551620944,38.679193055600464,38.88104760038669,396094000,0.85738149602048,1.9527374552032981,41.907866975291824,27.71107761966049,44.83697315809677,24.781971436855542,hold
2023-06-06,38.6262321472168,39.13186917948289,38.1205951149507,38.802108217891856,388729000,1.0222652976469533,1.9516668091812421,41.907866975291824,28.025849805834703,44.83536718906369,25.09834959206284,hold
2023-06-07,37.45195007324219,39.47470731820112,37.33302378077641,38.891066864084394,511998000,2.1416835374247114,2.0342658887235063,41.907866975291824,28.025849805834703,44.95926580837708,24.974450972749445,hold
2023-06-08,38.4863166809082,38.84009908086617,37.481937448389274,37.70080073139002,417772000,1.38814900762398,2.015647218742967,41.907866975291824,28.025849805834703,44.93133780340627,25.00237897772025,hold
2023-06-09,38.74615478515625,39.68657409721963,38.5432805257342,39.01298885760703,427717000,1.2002574163114303,2.0469904933955982,41.907866975291824,28.025849805834703,44.97835271538522,24.955364065741307,hold
2023-06-12,39.45771789550781,39.505688712065734,38.59425082216785,39.17589363712525,388701000,0.9114378898978828,2.052136287809077,41.907866975291824,28.025849805834703,44.98607140700544,24.947645374121088,hold
2023-06-13,40.99677276611328,41.07572656375004,39.7155634535016,40.16128833058989,613208000,1.6180086682422257,2.120813508202997,41.907866975291824,28.131772513230608,45.08908723759632,24.950552250926112,hold
2023-06-14,42.970550537109375,42.973547044618925,40.52705115709357,40.798886998646786,740465000,2.4464958875253586,2.2326085440433623,41.907866975291824,28.811286001539706,45.25677979135687,25.46237318547466,hold
2023-06-15,42.62677001953125,43.26238049136282,42.121080670450745,42.57580269390377,568622000,1.1412998209120744,1.67587498857671,42.973547044618925,29.408860579753068,45.48735952748399,26.895048096888004,hold
2023-06-16,42.66574478149414,43.694111251888586,42.634761803785864,43.423278014608734,655709000,1.067341232357336,1.6364825623027943,43.26238049136282,29.784587296734873,45.71710433481701,27.32986345328068,hold
2023-06-20,43.78105926513672,43.96295036501782,42.64775773817744,42.97155980831643,451153000,1.3151926268403784,1.5168645485392425,43.694111251888586,29.784587296734873,45.96940807469745,27.509290473926008,hold
2023-06-21,43.01852035522461,43.58817324452569,42.05411760530849,43.474241141725166,551603000,1.7269416598282277,1.4637015789508914,43.96295036501782,29.784587296734873,46.15850273344415,27.589034928308536,hold
2023-06-22,42.99854278564453,43.39929334950014,42.20802885458694,42.227014364418665,417737000,1.1912644949131987,1.3906203097520684,43.96295036501782,29.784587296734873,46.048880829645924,27.69865683210677,hold
2023-06-23,42.183040618896484,42.78267008713115,41.98915968711272,42.437884858454254,358140000,1.0093830985318135,1.3597930095768607,43.96295036501782,29.784587296734873,46.00263987938311,27.744897782369584,hold
2023-06-26,40.60700988769531,42.73769860364241,40.07533559160771,42.434883556150716,594322000,2.662363012034696,1.4887202607207333,43.96295036501782,36.60867442139067,46.19603075609892,34.375594030309564,hold
2023-06-27,41.850242614746094,41.91420242654618,40.42312334973698,40.77390538486543,462175000,1.4910790768092,1.5222069592323224,43.96295036501782,37.33302378077641,46.2462608038663,35.04971334192793,hold
2023-06-28,41.09171676635742,41.81926974246126,40.49308608154793,40.63499705446512,582639000,1.3571565331981645,1.4661693160732834,43.96295036501782,37.33302378077641,46.16220433912774,35.133769806666486,hold
2023-06-29,40.79689407348633,41.57441550067201,40.575030476017865,41.5324415126294,380514000,0.9993850246541456,1.4384004601468665,43.96295036501782,37.33302378077641,46.12055105523812,35.17542309055611,hold
2023-06-30,42.275978088378906,42.523826641002486,41.47547209665059,41.65436284733214,501148000,1.7269325675161582,1.4760201138043472,43.96295036501782,37.33302378077641,46.17698053572434,35.118993610069886,hold
2023-07-03,42.38691711425781,42.8716194824954,42.17604832873038,42.49085325288658,198209000,0.695571153765016,1.4606010612234281,43.96295036501782,37.33302378077641,46.15385195685296,35.142122188941265,hold
2023-07-05,42.290977478027344,43.150445397826026,42.05911789513359,42.1090863839525,323618000,1.0913275026924367,1.4229809779698717,43.96295036501782,37.33302378077641,46.097421831972625,35.1985523138216,hold
2023-07-06,42.07710647583008,42.1530599478422,41.32057207606587,41.81826689432813,303582000,0.9704054019614716,1.317545943286737,43.96295036501782,37.33302378077641,45.93926927994792,35.356704865846304,hold
2023-07-07,42.47686004638672,43.187425147164426,42.154060635419896,42.29597160095548,355881000,1.1103186713343476,1.315333004031185,43.96295036501782,37.33302378077641,45.935949871064594,35.36002427472963,hold
2023-07-10,42.154056549072266,42.78466895683642,41.62338110912279,42.630764348967396,353908000,1.1612878477136306,1.3220434765566347,43.96295036501782,37.481937448389274,45.94601557985277,35.49887223355432,hold
2023-07-11,42.3789176940918,42.73170122282659,42.04112814202054,42.454871163979334,298244000,0.6905730808060468,1.2774277946970396,43.96295036501782,38.5432805257342,45.879092057063374,36.62713883368864,hold
2023-07-12,43.875,43.907980649939184,42.750691892860374,43.006534967275904,481277000,1.5290629558473867,1.263293601555551,43.96295036501782,38.59425082216785,45.857890767351144,36.699310419834525,hold
2023-07-13,45.948726654052734,46.12661477975552,44.46463927645511,44.490624263163284,478204000,2.2516147797555206,1.3390329076157168,43.96295036501782,39.7155634535016,45.971499726441394,37.707014092078026,buy
2023-07-14,45.4410400390625,48.05842893379774,45.03229116224006,46.5543533849004,772075000,3.0261377715576856,1.4830868128318504,46.12661477975552,40.07533559160771,48.3512449990033,37.85070537235993,hold
2023-07-17,46.432430267333984,46.467408593792044,45.23417001784815,46.26053895579818,510488000,1.2332385759438935,1.3810064959682218,48.05842893379774,40.07533559160771,50.129938677750076,38.00382584765538,hold
2023-07-18,47.46479034423828,47.866543538451424,45.705874433801,46.67227877667429,569164000,2.160669104650424,1.4288343550997378,48.05842893379774,40.07533559160771,50.20168046644735,37.932084058958104,hold
2023-07-19,47.04804611206055,47.788591506668375,46.713253060545895,47.434809134176305,427502000,1.0753384461224798,1.4087044917371887,48.05842893379774,40.07533559160771,50.171485671403524,37.96227885400193,hold
2023-07-20,45.492008209228516,47.05804593401863,45.03428967056122,46.478400771576474,537865000,2.0237562634574076,1.4818738659374218,48.05842893379774,40.07533559160771,50.281239732703874,37.85252479270158,hold
2023-07-21,44.2817497253418,45.83779524774896,44.0728786185387,45.759840286956276,963769000,1.764916629210255,1.484587013201286,48.05842893379774,40.07533559160771,50.28530945359967,37.84845507180578,hold
2023-07-24,44.584564208984375,45.081260212918075,44.01291737812117,44.70349050837734,382516000,1.0683428347969013,1.5112135618464204,48.05842893379774,40.07533559160771,50.32524927656738,37.80851524883808,hold
2023-07-25,45.650909423828125,46.15459728065594,44.89537382623507,44.91336431212949,348081000,1.570033071671567,1.5454068167735013,48.05842893379774,40.07533559160771,50.376539158957996,37.75722536644746,hold
2023-07-26,45.42404556274414,46.0246776713434,44.60255251597656,45.99269585769152,364237000,1.4221251553668353,1.577672513445313,48.05842893379774,40.42312334973698,50.42493770396571,38.056614579569015,hold
2023-07-27,45.87177276611328,47.36585226522474,45.72186349201864,46.49039155914302,455976000,1.9418067024805978,1.6370645156700452,48.05842893379774,40.49308608154793,50.51402570730281,38.037489308042865,hold
2023-07-28,46.721248626708984,46.9980786979618,46.35247608116189,46.639298324953806,331194000,1.1263059318485205,1.6345658073939657,48.05842893379774,40.575030476017865,50.51027764488869,38.12318176492692,hold
2023-07-31,46.700260162353516,47.10101450963543,46.4773977419444,46.72524631144109,251055000,0.6236167676910256,1.6297832136000356,48.05842893379774,41.32057207606587,50.503103754197795,38.87589725566582,hold
2023-08-01,46.478397369384766,46.87115722310503,45.99869303507332,46.431425390722836,237858000,0.8724641880317066,1.5828833016132013,48.05842893379774,41.32057207606587,50.43275388621755,38.94624712364607,hold
2023-08-02,44.24177932739258,45.811812441714785,43.36032171305953,45.802819104407256,530142000,3.1180756563252388,1.6447733642253242,48.05842893379774,41.32057207606587,50.52558898013573,38.853412029727885,hold
2023-08-03,44.48762130737305,45.0902510844573,43.77306090168559,43.77306090168559,324176000,1.3171901827717107,1.5227056793120402,48.05842893379774,41.32057207606587,50.3424874527658,39.03651355709781,hold
2023-08-04,44.652523040771484,45.613929417998236,44.36570079021175,44.95733577714755,362666000,1.2482286277864887,1.523776397300797,48.05842893379774,41.62338110912279,50.34409352974894,39.33771651317159,hold
2023-08-07,45.38907241821289,45.511997882155306,44.53559746044546,45.083260824874436,322154000,0.9764004217098474,1.439185777090756,48.05842893379774,41.62338110912279,50.21720759943388,39.464602443486655,hold
2023-08-08,44.63652801513672,45.21417159481673,44.02890029647622,44.825410935135174,353843000,1.3601721217366673,1.4595310396346264,48.05842893379774,42.04112814202054,50.24772549324968,39.8518315825686,hold
2023-08-09,42.52783203125,44.28475035974044,42.10808833020014,44.24677171513359,586449000,2.528439684936579,1.4955798554545672,48.05842893379774,42.750691892860374,50.30179871697959,40.507322109678526,hold
2023-08-10,42.3619270324707,43.54719833064275,41.80926578761038,42.13406663800541,492705000,1.7379325430323718,1.4936524207275756,48.05842893379774,42.10808833020014,50.298907564889106,39.867609699108776,hold
2023-08-11,40.829872131347656,41.99215885411626,40.61400537621823,41.72532096506458,533085000,1.7479216562524726,1.5421937651172593,48.05842893379774,41.80926578761038,50.371719581473634,39.49597513993449,hold
2023-08-14,43.72608947753906,43.77306145616608,40.28620883934567,40.46110044875355,690286000,3.486852616820414,1.6791094469136054,47.866543538451424,40.61400537621823,50.38520770882183,38.095341205847824,hold
2023-08-15,43.91297912597656,45.2401654426178,43.683121014623126,44.53260062164396,676512000,1.5570444279946756,1.6887465378155941,47.866543538451424,40.28620883934567,50.399663345174815,37.75308903262228,hold
2023-08-16,43.45925521850586,44.64752313399485,43.37930259032958,44.49261968234225,527451000,1.2682205436652723,1.6406332407573565,47.788591506668375,40.28620883934567,50.24954136780441,37.82525897820963,hold
2023-08-17,43.31734085083008,44.03489771419594,42.97454951240832,43.94295524890926,452395000,1.060348201787619,1.6359219743244349,47.36585226522474,40.28620883934567,49.81973522671139,37.83232587785902,hold
2023-08-18,43.272369384765625,43.551197119018596,41.634377488176604,42.6087763040824,583768000,1.9168196308419923,1.7282936074066468,47.36585226522474,40.28620883934567,49.95829267633471,37.6937684282357,hold
2023-08-21,46.938114166259766,47.03605346889401,44.19480341942979,44.46663549789338,692573000,3.7636840841283856,1.9348093142706955,47.36585226522474,40.28620883934567,50.26806623663078,37.38399486793963,hold
2023-08-22,45.63991165161133,48.15736337398348,45.305118604753304,48.10539340410523,755293000,2.8522447692301753,1.915821393763905,47.36585226522474,40.28620883934567,50.2395843558706,37.41247674869981,hold
2023-08-23,47.08702850341797,47.17097648405538,45.18020082751445,45.83779715485904,779046000,1.990775656540933,1.963934641890278,48.15736337398348,40.28620883934567,51.10326533681889,37.340306876510255,hold
2023-08-24,47.13399124145508,50.2350834241531,47.12999589751468,50.18511493844055,1156044000,3.1480549207351345,2.0996365199580387,48.15736337398348,40.28620883934567,51.30681815392054,37.13675405940861,hold
2023-08-25,45.98970031738281,47.77560005540554,44.99630833714143,46.98308848527299,925341000,2.779291718264112,2.2284144697119146,50.2350834241531,40.28620883934567,53.57770512872098,36.9435871347778,hold
2023-08-28,46.80619430541992,46.951105584017796,44.860393165521366,46.453410769401096,685192000,2.0907124184964303,2.280595919480469,50.2350834241531,40.28620883934567,53.65597730337381,36.86531496012496,hold
2023-08-29,48.75399398803711,49.05081219163771,46.362464335996904,46.63729671198836,701397000,2.6883478556408065,2.292017931673628,50.2350834241531,40.28620883934567,53.67311032166354,36.84818194183523,hold
