date,close,high,low,open,volume,sma,std,upper_band,lower_band,signal,position_pct,cash,shares,portfolio_value,equity_pct,risk_budget,max_position_pct,signal_strength
2024-12-19,14.588482856750488,14.994819516854992,14.558750214435321,14.856070021511712,2033800,17.83313856124878,1.641221586577506,20.29497094111504,15.371306181382522,buy,0.9982994733065312,13.468896865844727,542,7920.426605224609,0.9982994733065312,0.02,1,1.0
2024-12-20,14.667767524719238,14.875891288234476,14.47946457693453,14.568660610605857,1905800,17.712443008422852,1.6477846304435562,20.184119954088185,15.240766062757519,buy,0.9983086497307254,13.468896865844727,542,7963.398895263672,0.9983086497307254,0.02,1,1.0
2024-12-23,15.113746643066406,15.222763491711927,14.667767422957455,14.667767422957455,2243300,17.612327766418456,1.6506190520297666,20.088256344463105,15.136399188373806,buy,0.9983584764684076,13.468896865844727,542,8205.119577407837,0.9983584764684076,0.02,1,1.0
2024-12-24,14.984908103942871,15.163300170884414,14.796606101735138,15.163300170884414,1004700,17.51747331619263,1.6628079220466343,20.01168519926258,15.023261433122677,buy,0.9983443862021179,13.468896865844727,542,8135.289089202881,0.9983443862021179,0.02,1,1.0
2024-12-26,14.885802268981934,15.064193392373065,14.816427050573662,14.974997358100707,1303900,17.434209022521973,1.6885871316418524,19.967089719984752,14.901328325059193,buy,0.9983333819227037,13.468896865844727,542,8081.573726654053,0.9983333819227037,0.02,1,1.0
2024-12-27,14.717321395874023,14.885802587515142,14.608303598251178,14.865980826073313,1750800,17.348530921936035,1.7159152763550585,19.92240383646862,14.774658007403447,buy,0.9983143349821721,13.468896865844727,542,7990.257093429565,0.9983143349821721,0.02,1,1.0
2024-12-30,14.568660736083984,14.667767651050962,14.429912189314521,14.628125074094887,2224000,17.254335975646974,1.736954375754462,19.859767539278668,14.64890441201528,buy,0.998297163509726,13.468896865844727,542,7909.683015823364,0.998297163509726,0.02,1,1.0
2024-12-31,14.816427230834961,14.826338111464375,14.46955491518779,14.568660886021153,1628400,17.16069969177246,1.7397127042355607,19.7702687481258,14.55113063541912,hold,0.9983255913742178,13.468896865844727,542,8043.972455978394,0.9983255913742178,0.02,1,0.9
2025-01-02,15.3615140914917,15.53990617048722,15.064194274883711,15.143479433292022,1563400,17.083317584991455,1.7317946097492338,19.681009499615307,14.485625670367604,hold,0.9983849100094919,13.468896865844727,542,8339.409534454346,0.9983849100094919,0.02,1,0.8
2025-01-03,15.084014892578125,15.529994111075059,15.04437231638181,15.420977262823586,1482900,17.004399852752684,1.7311853779261532,19.601177919641913,14.407621785863455,hold,0.9983552462213152,13.468896865844727,542,8189.0049686431885,0.9983552462213152,0.02,1,0.7000000000000001
2025-01-06,14.548839569091797,15.272316817369662,14.509196993092374,15.163299969659638,2224300,16.928350925445557,1.7541765906434947,19.5596158114108,14.297086039480314,hold,0.9982948475412519,13.468896865844727,542,7898.939943313599,0.9982948475412519,0.02,1,0.6000000000000001
2025-01-07,14.68758773803711,14.84615803799188,14.509196623164762,14.588481773142147,1877400,16.85431230545044,1.7693049625262804,19.508269749239858,14.200354861661019,hold,0.9983109282737448,13.468896865844727,542,7974.141450881958,0.9983109282737448,0.02,1,0.5000000000000001
