date,close,high,low,open,volume,short_ma,long_ma,signal
2023-06-23,42.183040618896484,42.78267008713115,41.98915968711272,42.437884858454254,358140000,36.91140594482422,32.20834856033325,hold
2023-06-26,40.60700988769531,42.73769860364241,40.07533559160771,42.434883556150716,594322000,37.313057327270506,32.43572184244792,hold
2023-06-27,41.850242614746094,41.91420242654618,40.42312334973698,40.77390538486543,462175000,37.76407744089762,32.67717043558756,hold
2023-06-28,41.09171676635742,41.81926974246126,40.49308608154793,40.63499705446512,582639000,38.16939481099447,32.899414952596025,hold
2023-06-29,40.79689407348633,41.57441550067201,40.575030476017865,41.5324415126294,380514000,38.556224250793456,33.1136147181193,hold
2023-06-30,42.275978088378906,42.523826641002486,41.47547209665059,41.65436284733214,501148000,38.96021277109782,33.36099313100179,hold
2023-07-03,42.38691711425781,42.8716194824954,42.17604832873038,42.49085325288658,198209000,39.31793530782064,33.619746939341226,hold
2023-07-05,42.290977478027344,43.150445397826026,42.05911789513359,42.1090863839525,323618000,39.68624992370606,33.874303658803306,hold
2023-07-06,42.07710647583008,42.1530599478422,41.32057207606587,41.81826689432813,303582000,40.05036659240723,34.116268952687584,hold
2023-07-07,42.47686004638672,43.187425147164426,42.154060635419896,42.29597160095548,355881000,40.44406350453695,34.37172527313233,hold
2023-07-10,42.154056549072266,42.78466895683642,41.62338110912279,42.630764348967396,353908000,40.83199666341146,34.6330267906189,hold
2023-07-11,42.3789176940918,42.73170122282659,42.04112814202054,42.454871163979334,298244000,40.97953694661458,34.898608938852945,hold
2023-07-12,43.875,43.907980649939184,42.750691892860374,43.006534967275904,481277000,41.14476954142253,35.18421271642049,hold
2023-07-13,45.948726654052734,46.12661477975552,44.46463927645511,44.490624263163284,478204000,41.3403210957845,35.50031480789185,hold
2023-07-14,45.4410400390625,48.05842893379774,45.03229116224006,46.5543533849004,772075000,41.59479497273763,35.796880054473874,hold
2023-07-17,46.432430267333984,46.467408593792044,45.23417001784815,46.26053895579818,510488000,41.81782836914063,36.10557168324788,hold
2023-07-18,47.46479034423828,47.866543538451424,45.705874433801,46.67227877667429,569164000,42.090029907226565,36.445242722829185,hold
2023-07-19,47.04804611206055,47.788591506668375,46.713253060545895,47.434809134176305,427502000,42.35353609720866,36.777718257904056,hold
2023-07-20,45.492008209228516,47.05804593401863,45.03428967056122,46.478400771576474,537865000,42.58239529927572,37.08554217020671,hold
2023-07-21,44.2817497253418,45.83779524774896,44.0728786185387,45.759840286956276,963769000,42.810055287679035,37.38653554916382,hold
2023-07-24,44.584564208984375,45.081260212918075,44.01291737812117,44.70349050837734,382516000,43.01333020528158,37.68066778182983,hold
2023-07-25,45.650909423828125,46.15459728065594,44.89537382623507,44.91336431212949,348081000,43.2434886932373,37.98807560602824,hold
2023-07-26,45.42404556274414,46.0246776713434,44.60255251597656,45.99269585769152,364237000,43.44236628214518,38.28299198150635,hold
2023-07-27,45.87177276611328,47.36585226522474,45.72186349201864,46.49039155914302,455976000,43.60486628214518,38.56603438059489,hold
2023-07-28,46.721248626708984,46.9980786979618,46.35247608116189,46.639298324953806,331194000,43.7298895517985,38.87489306131999,hold
2023-07-31,46.700260162353516,47.10101450963543,46.4773977419444,46.72524631144109,251055000,43.86567255655925,39.190196927388506,hold
2023-08-01,46.478397369384766,46.87115722310503,45.99869303507332,46.431425390722836,237858000,43.9927609761556,39.505800278981525,hold
2023-08-02,44.24177932739258,45.811812441714785,43.36032171305953,45.802819104407256,530142000,44.008118311564125,39.765506680806475,hold
2023-08-03,44.48762130737305,45.0902510844573,43.77306090168559,43.77306090168559,324176000,44.05708834330241,40.02146612803141,hold
2023-08-04,44.652523040771484,45.613929417998236,44.36570079021175,44.95733577714755,362666000,44.112221018473306,40.289833609263106,hold
2023-08-07,45.38907241821289,45.511997882155306,44.53559746044546,45.083260824874436,322154000,44.21908874511719,40.5652473449707,hold
2023-08-08,44.63652801513672,45.21417159481673,44.02890029647622,44.825410935135174,353843000,44.353406016031904,40.833231671651205,hold
2023-08-09,42.52783203125,44.28475035974044,42.10808833020014,44.24677171513359,586449000,44.37599232991536,41.07003488540649,hold
2023-08-10,42.3619270324707,43.54719833064275,41.80926578761038,42.13406663800541,492705000,44.41833267211914,41.293863741556805,hold
2023-08-11,40.829872131347656,41.99215885411626,40.61400537621823,41.72532096506458,533085000,44.41943194071452,41.48782809575399,hold
2023-08-14,43.72608947753906,43.77306145616608,40.28620883934567,40.46110044875355,690286000,44.46776898701986,41.71399087905884,hold
2023-08-15,43.91297912597656,45.2401654426178,43.683121014623126,44.53260062164396,676512000,44.51863772074382,41.91828651428223,hold
2023-08-16,43.45925521850586,44.64752313399485,43.37930259032958,44.49261968234225,527451000,44.5575803120931,42.121915117899576,hold
2023-08-17,43.31734085083008,44.03489771419594,42.97454951240832,43.94295524890926,452395000,44.59892145792643,42.324644025166826,hold
2023-08-18,43.272369384765625,43.551197119018596,41.634377488176604,42.6087763040824,583768000,44.6254384358724,42.53475097020467,hold
2023-08-21,46.938114166259766,47.03605346889401,44.19480341942979,44.46663549789338,692573000,44.78490702311198,42.80845184326172,hold
2023-08-22,45.63991165161133,48.15736337398348,45.305118604753304,48.10539340410523,755293000,44.89360682169596,42.93657188415527,hold
2023-08-23,47.08702850341797,47.17097648405538,45.18020082751445,45.83779715485904,779046000,45.000674438476565,43.07272198994954,hold
2023-08-24,47.13399124145508,50.2350834241531,47.12999589751468,50.18511493844055,1156044000,45.04018325805664,43.19025217692057,hold
2023-08-25,45.98970031738281,47.77560005540554,44.99630833714143,46.98308848527299,925341000,45.05847193400065,43.32663345336914,hold
2023-08-28,46.80619430541992,46.951105584017796,44.860393165521366,46.453410769401096,685192000,45.07093073527018,43.444379552205405,hold
2023-08-29,48.75399398803711,49.05081219163771,46.362464335996904,46.63729671198836,701397000,45.11390419006348,43.60196704864502,hold
2023-08-30,49.233699798583984,49.89629021673515,48.39521512946385,49.01383389104828,735206000,45.18675931294759,43.770147705078124,hold
2023-08-31,49.32464599609375,49.71340669835094,48.92789079334984,49.34963214592207,528570000,45.3145139058431,43.94845460255941,hold
2023-09-01,48.47916793823242,49.76937439515169,48.11239304785446,49.73139956293517,463830000,45.454427846272786,44.132241566975914,hold
2023-09-05,48.51814651489258,48.8209615928062,47.83056986404137,48.193345606004165,382653000,45.585547256469724,44.29943873087565,hold
2023-09-06,47.03593063354492,48.52313691375408,46.555187876917,48.41519655177033,468670000,45.63171463012695,44.43760166168213,hold
2023-09-07,46.216373443603516,46.319319226936436,45.12795273707545,45.500755177514414,433330000,45.65812555948893,44.550245920817055,hold
2023-09-08,45.54772186279297,46.58117143549053,45.246883520548714,45.917527504610845,473069000,45.64732386271159,44.626095072428384,hold
2023-09-11,45.153934478759766,46.13840655345878,44.28839467998301,46.12341515418564,473966000,45.595080057779946,44.66248480478922,hold
2023-09-12,44.84609603881836,45.64866967224263,44.5072759274583,44.71416638761609,349256000,45.53327458699544,44.69947357177735,hold
2023-09-13,45.46076583862305,45.90552843405453,44.479286798971216,44.576235238601505,398355000,45.49935353597005,44.74605725606283,hold
2023-09-14,45.556724548339844,45.962506541061096,45.10696345869066,45.92552749805252,370097000,45.54318504333496,44.775651677449545,hold
2023-09-15,43.876617431640625,45.57470992882991,43.78466356990573,45.3168479365123,506831000,45.52281824747721,44.789953295389815,hold
2023-09-18,43.94258117675781,44.21843514179673,41.97762876035005,42.725231437272484,500271000,45.499153518676756,44.805687268575035,hold
2023-09-19,43.4968147277832,43.94257626263728,42.97908914206893,43.80964769928678,373064000,45.436078262329104,44.82758350372315,hold
2023-09-20,42.21649932861328,43.8796144440897,42.20050901024611,43.57677443743624,367108000,45.35541063944499,44.85440832773845,hold
2023-09-21,40.99515151977539,42.077574867465316,40.95817247753812,41.560851943830684,450736000,45.3043212890625,44.84015680948893,hold
2023-09-22,41.58782958984375,42.0925615786782,41.209029915514954,41.549847824263814,479236000,45.27851804097494,44.84842535654704,hold
2023-09-25,42.19950866699219,42.51334057717651,41.15506335084768,41.5688442791152,419091000,45.32417259216309,44.8718022664388,hold
2023-09-26,41.888675689697266,42.797191913553974,41.632811527831635,41.9786279043167,402282000,45.262925465901695,44.86534722646078,hold
2023-09-27,42.445377349853516,42.8491652954161,41.60682736570568,42.307454182067374,444935000,45.21400540669759,44.8663215637207,hold
2023-09-28,43.066043853759766,43.42285209664096,42.09256375504342,42.43737735420923,424663000,45.20089836120606,44.879239336649576,hold
2023-09-29,43.475830078125,44.120486965591965,43.283931008082554,43.8036544788931,397830000,45.206181335449216,44.90255139668783,hold
2023-10-02,44.75814437866211,45.150932755154926,43.83763359767802,44.0065422837391,433298000,45.2557071685791,44.94057280222575,hold
2023-10-03,43.49381637573242,45.10595989104471,43.22296083149147,44.784129013876274,470850000,45.14089724222819,44.96290213267009,hold
2023-10-04,44.01754379272461,44.11949065629647,43.26894216682684,43.71870325591972,361821000,45.086818313598634,44.9902125676473,hold
2023-10-05,44.6641960144043,44.87608488910876,43.86462290853571,44.026535366332816,393483000,45.00605723063151,45.00336583455404,hold
2023-10-06,45.73762130737305,45.764607350127264,44.00254610128737,44.169456948941246,434436000,44.95951156616211,44.999847412109375,sell
2023-10-09,45.248878479003906,45.58070232967052,44.34436186060897,44.8181083491239,409675000,44.934817504882815,44.99664471944173,hold
2023-10-10,45.77360534667969,46.23435832407975,45.06398445382541,45.28586632421444,368582000,44.900397872924806,44.98566430409749,hold
2023-10-11,46.781070709228516,46.834043884295625,46.02547283907055,46.171394987432684,378137000,44.83463376363118,44.974268976847334,hold
2023-10-12,46.91999053955078,47.58363826883496,46.30532030550045,46.752080770743476,481325000,44.75751012166341,44.9721347173055,hold
2023-10-13,45.43678283691406,47.09090386110777,45.25587949414747,46.93498491399852,474115000,44.62791468302409,44.971214294433594,hold
2023-10-16,46.0704460144043,46.20037401715969,44.88807373814119,45.03899427517592,375099000,44.54762395222982,45.0010258992513,hold
2023-10-17,43.91459655761719,44.730163813873276,42.457372964776205,43.97656380840458,812333000,44.394172286987306,44.98985977172852,hold
2023-10-18,42.17352294921875,43.195980659324874,41.802722183311644,42.56831300533291,627294000,44.2320920308431,44.93190333048503,hold
2023-10-19,42.078575134277344,43.27393718803966,41.85969002338792,42.788196012329266,501233000,44.09416542053223,44.87614549001058,hold
2023-10-20,41.364952087402344,42.447375301495796,41.05611478575877,41.86768246677246,477266000,43.95473976135254,44.801031812032065,hold
2023-10-23,42.952110290527344,43.2249675157508,40.92319267438126,41.20704181448495,478530000,43.88134562174479,44.73821283976237,hold
2023-10-24,43.63973617553711,43.67371845811692,42.66825771169956,43.054049838638136,401463000,43.84113362630208,44.687204106648764,hold
2023-10-25,41.75674057006836,43.62674594627998,41.53286088745417,43.37487749067412,398379000,43.71766611735026,44.60850982666015,hold
2023-10-26,40.30451965332031,42.23349189998,39.858758079391365,41.830706689092274,541001000,43.54259262084961,44.54288883209229,hold
2023-10-27,40.478424072265625,41.184049239617856,39.99368184063308,41.1080895142693,416784000,43.42931950887044,44.47606887817383,hold
2023-10-30,41.139076232910156,41.74375354185216,40.45943810774144,41.06511814770768,388028000,43.33586934407552,44.41751143137614,hold
2023-10-31,40.758277893066406,40.85722799874781,39.20910424104983,40.42845564545798,517969000,43.244584782918295,44.3403315226237,hold
2023-11-01,42.302459716796875,42.35842964883917,40.847233858365946,40.86222525978218,437593000,43.24745012919108,44.30143038431803,hold
2023-11-02,43.48282241821289,43.8606193892192,42.87114895315602,43.304915845792905,409172000,43.33037249247233,44.31734689076742,hold
2023-11-03,44.98102569580078,45.284860788211226,43.69970715705382,43.99654982171858,424610000,43.44347902933757,44.36099853515625,hold
2023-11-06,45.72663116455078,45.91053508249048,44.875083774479705,45.26087976594819,400733000,43.56104977925619,44.44261118570964,hold
2023-11-07,45.93052291870117,46.19337950149492,45.13394657321991,45.694648568134504,343165000,43.69577802022298,44.47935174306234,hold
2023-11-08,46.549190521240234,46.84203370294661,45.943510541994904,46.07544019276808,346719000,43.832571792602536,44.523288599650066,hold
2023-11-09,46.924991607666016,48.20430856187874,46.725097380403966,47.441714505916444,540496000,43.96120338439941,44.581050872802734,hold
2023-11-10,48.30925369262695,48.44618175731755,47.257815895666226,47.474699366177006,421245000,44.122317504882815,44.664249420166016,hold
2023-11-13,48.59409713745117,49.089835094749,48.07337478624012,48.29425772183734,384136000,44.25018259684245,44.75294488271077,hold
2023-11-14,49.62955093383789,49.807457532265296,49.013881705899564,49.653540225280715,416954000,44.45470708211263,44.79780216217041,hold
2023-11-15,48.86195755004883,49.933385086001586,48.174324326387854,49.90840069125428,475497000,44.616187540690106,44.85150292714437,hold
2023-11-16,49.453643798828125,49.49862181196252,48.30425863907891,48.653071766623185,339756000,44.775835800170896,44.890946515401204,hold
2023-11-17,49.27174377441406,49.690519330165195,48.98089839763263,49.497621330678015,325205000,44.8936398824056,44.92657572428386,hold
2023-11-20,50.38214874267578,50.52107463973848,49.154802228016756,49.28573296601089,414120000,45.06474889119466,44.999783198038735,buy
2023-11-21,49.91739273071289,50.490085514630344,49.19577725200011,50.09929497773503,565747000,45.2028751373291,45.05163650512695,hold
2023-11-22,48.6900520324707,50.30818918704393,47.66459753413297,49.825448551607316,899420000,45.26650784810384,45.050570805867515,hold
2023-11-24,47.75054931640625,48.89493979924666,47.719563787416085,48.44417984650633,294645000,45.29419314066569,45.02585163116455,hold
2023-11-27,48.216304779052734,48.50414957807058,47.626618886367,47.77453886553829,395662000,45.386843872070315,45.0073792775472,hold
2023-11-28,47.79552459716797,48.297259893214324,47.44771040598486,48.21030443908597,401491000,45.44434649149577,44.995985221862796,hold
2023-11-29,48.11435317993164,48.73602346134763,47.83450356780355,48.353228081139555,382005000,45.58433837890625,44.989255332946776,hold
2023-11-30,46.745086669921875,48.084373021372656,46.39727247213995,47.99841648388341,526247000,45.73672383626302,44.98440793355306,hold
2023-12-01,46.740089416503906,47.17485908076749,46.16239818011134,46.50021939065631,369317000,45.89210764567057,44.9931365331014,hold
2023-12-04,45.48575973510742,46.05245909344761,44.98602603468246,46.05245909344761,437543000,46.02946790059408,44.992103830973306,hold
2023-12-05,46.545291900634766,46.57927336285984,45.25086586250878,45.445778832214906,371718000,46.14924062093099,45.01529312133789,hold
2023-12-06,45.482757568359375,47.365922206036586,45.391798443811325,47.19399783098956,380590000,46.2106746673584,45.02590414683024,hold
2023-12-07,46.57527160644531,46.608257871428684,45.58371233582553,45.67967029959522,350823000,46.37129236857096,45.04447924296061,hold
2023-12-08,47.48487091064453,47.719766997972506,46.529294836927505,46.574276804692715,359224000,46.61063741048177,45.07661501566569,hold
2023-12-11,46.60626220703125,47.50985949480555,45.809619589825815,47.469880182116974,509728000,46.81489868164063,45.12210909525553,hold
2023-12-12,47.63580322265625,47.64479809072532,46.02551974926929,46.02551974926929,372387000,47.031456247965494,45.183662796020506,hold
2023-12-13,48.066612243652344,48.57238769905397,47.58682619986832,47.60781676779011,447792000,47.27506739298503,45.25982608795166,hold
2023-12-14,48.3284912109375,48.64834856206219,47.40090641787607,48.36847433307818,391232000,47.47593510945638,45.36169261932373,hold
2023-12-15,48.86825180053711,49.38202309847893,48.09859385972537,48.17256225420351,479948000,47.65544942220052,45.49291095733643,hold
2023-12-18,50.05472183227539,50.41056245137458,49.128136088938405,49.37802487105305,412587000,47.82457262674968,45.63402582804362,hold
2023-12-19,49.581932067871094,49.67789003009956,48.87324785664231,49.40201184194275,464444000,47.95308265686035,45.75706621805827,hold
2023-12-20,48.089603424072266,49.97676425279578,48.07660871756084,49.632915472341594,397894000,48.025052007039385,45.86041501363118,hold
2023-12-21,48.96821212768555,49.07316496870164,48.39746313558766,48.789290888381665,300425000,48.105686060587566,45.969128926595054,hold
2023-12-22,48.80828094482422,49.361032545869435,48.4454396410346,49.173116447816035,252507000,48.16846237182617,46.064832878112796,hold
2023-12-26,49.257076263427734,49.577932603982376,48.93821793497618,48.946213796388726,244200000,48.20005645751953,46.16118698120117,hold
2023-12-27,49.39501953125,49.65790303902093,49.06316647009429,49.48897949003526,233648000,48.22675387064616,46.23846823374431,hold
2023-12-28,49.49997329711914,49.861811801128255,49.39002161209968,49.62092167584078,246587000,48.22243461608887,46.33857084910075,hold
2023-12-29,49.49997329711914,49.97476431761222,48.72931630882886,49.79084423414316,389293000,48.24370180765788,46.42994467417399,hold
2024-01-02,48.146575927734375,49.27307358178312,47.57383272914194,49.222097576364085,411254000,48.20013287862142,46.48798433939616,hold
2024-01-03,47.5478401184082,48.16256441258292,47.29895033204464,47.46387785018922,320896000,48.142669423421225,46.51815465291341,hold
2024-01-04,47.976654052734375,48.478429690770945,47.486870301849585,47.74575398330261,306535000,48.062486267089845,46.56361757914225,hold
2024-01-05,49.075157165527344,49.52495772586613,48.28450871056519,48.4404413508827,415039000,48.03441174825033,46.61864344278971,hold
2024-01-08,52.22975540161133,52.2517487880838,49.45699105890023,49.48997732560851,642510000,48.15240186055501,46.70945485432943,hold
2024-01-09,53.116363525390625,54.300837828077086,51.66700770075754,52.377693807569635,773100000,48.33126233418783,46.812727737426755,hold
2024-01-10,54.32582473754883,54.57571354280526,53.465207631237654,53.59215385916433,533796000,48.534912999471025,46.960878435770674,hold
2024-01-11,54.797611236572266,55.32138021141778,53.536175408383876,54.974534451044995,596759000,48.76831588745117,47.10633118947347,hold
2024-01-12,54.68566131591797,54.94554779007713,54.30583310445503,54.59570119993984,352994000,48.98735949198405,47.28584893544515,hold
2024-01-16,56.3569221496582,56.80971977782299,54.8755828754699,54.99353042144443,449580000,49.30775400797526,47.52223892211914,hold
2024-01-17,56.02806854248047,56.44588188035791,54.71565285080781,56.321936487561636,474394000,49.61735331217448,47.754730478922525,hold
2024-01-18,57.081600189208984,57.574380958680926,56.08204493775271,57.23453202066577,491650000,50.0038813273112,48.01667461395264,hold
2024-01-19,59.464534759521484,59.47352962695146,57.1995402042503,57.96320025475475,543501000,50.434522755940755,48.29188168843587,hold
2024-01-22,59.62746810913086,60.30416896446509,59.043728210190025,60.02229288975706,452955000,50.906013107299806,48.5583438873291,hold
2024-01-23,59.84637451171875,59.883356806497375,58.5589452949288,59.54350785801564,294654000,51.34838320414225,48.85983778635661,hold
2024-01-24,61.3347053527832,62.82104343884221,59.91133896943749,60.2771772992484,560271000,51.810044352213545,49.210340881347655,hold
2024-01-25,61.589599609375,62.69111074159321,60.822938588133,62.322271540803506,482777000,52.309488932291664,49.56219380696614,hold
2024-01-26,61.00385284423828,61.75552108430859,60.546060183592516,60.93288527775175,390309000,52.7550905863444,49.89327341715495,hold
2024-01-29,62.43721389770508,62.46120148307655,60.8799082837458,61.20476066386155,348733000,53.23411064147949,50.254589017232256,hold
2024-01-30,62.74607849121094,63.46476047335504,62.23230716218185,62.8720257145649,410735000,53.71469688415527,50.59531599680583,hold
2024-01-31,61.4996337890625,62.241304333932014,60.673001966523444,61.412670686118,453795000,54.13574295043945,50.895596186319985,hold
2024-02-01,62.998966217041016,63.162894734552545,61.622579800424674,62.07237659144927,369146000,54.56721776326497,51.195895195007324,hold
2024-02-02,66.13056945800781,66.57036851886501,63.66166331360379,63.945537360193555,476578000,55.118839009602866,51.535960833231606,hold
2024-02-05,69.30116271972656,69.4660902448963,67.17510988104948,68.19465284227928,680078000,55.825890986124676,51.925471496582034,hold
2024-02-06,68.19265747070312,69.72297479094898,66.27051620023909,69.59902939073692,683111000,56.466705830891925,52.28619594573975,hold
2024-02-07,70.06781005859375,70.18875841866728,67.5699213830753,68.28860324951218,495575000,57.17535680135091,52.67190958658854,hold
2024-02-08,69.61001586914062,70.76250278254372,69.42410160910691,70.04282188718702,414422000,57.85378812154134,53.02692228953044,hold
2024-02-09,72.10093688964844,72.15290809957719,70.18078561335194,70.50164206038677,436637000,58.61065203348796,53.41870295206706,hold
2024-02-12,72.21586608886719,74.57781401880388,71.21830888867534,72.56770690031318,613710000,59.36784845987956,53.795141537984215,hold
2024-02-13,72.09593200683594,73.41734287476193,69.58905139491642,70.36870340581967,602580000,60.12104708353679,54.18237444559733,hold
2024-02-14,73.86714172363281,74.20299085628308,71.90601614461964,73.16945404316262,504917000,60.9783992767334,54.58926607767741,hold
2024-02-15,72.62567901611328,73.94209455962387,72.367798166515,73.83614652782032,420122000,61.814327239990234,54.97849833170573,hold
2024-02-16,72.58069610595703,74.36890170975214,72.46874641870774,74.06703410620473,495327000,62.63446197509766,55.34847412109375,hold
2024-02-20,69.42111206054688,71.92399611508012,67.7038738880447,71.91499743381983,704833000,63.312660471598306,55.673536109924314,hold
