date,close,high,low,open,volume,short_ma,long_ma,signal,position_pct,cash,shares,portfolio_value,equity_pct,risk_budget,max_position_pct,signal_strength
2025-01-30,104735.3046875,106418.765625,103321.6484375,103709.3359375,41915744521,101508.91015625,99234.48125,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-01-31,102405.0234375,106026.3515625,101543.8828125,104737.5625,45732764360,101900.831640625,99281.72171875,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-02-01,100655.90625,102755.7265625,100297.7109375,102402.796875,27757944848,102209.205078125,99265.6546875,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-02-02,97688.9765625,101430.6640625,96216.078125,100661.5390625,63091816853,102367.827734375,99191.97484375,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-02-03,101405.421875,102514.171875,91242.890625,97681.1015625,115400897748,102611.396484375,99134.109375,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-02-04,97871.8203125,101745.6171875,96208.109375,101398.71875,73002130211,102479.762890625,98970.95140625,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-02-05,96615.4453125,99113.2109375,96174.828125,97878.0078125,49125911241,102322.68984375,98780.44828125,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-02-06,96593.296875,99168.609375,95707.3515625,96610.640625,45302471947,101929.252734375,98711.4834375,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-02-07,96529.0859375,100154.140625,95653.8828125,96581.3203125,55741290456,101535.303515625,98692.24609375,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-02-08,96482.453125,96877.8046875,95702.4921875,96533.2578125,22447526395,101304.945703125,98666.7765625,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-02-09,96500.09375,97325.28125,94745.2578125,96481.3125,27732901800,101029.1171875,98652.28390625,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-02-10,97437.5546875,98333.21875,95320.84375,96499.4609375,40078962391,100593.681640625,98698.93625,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-02-11,95747.4296875,98492.8984375,94875.0390625,97438.1328125,37488783272,100198.399609375,98720.16,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-02-12,97885.859375,98151.0234375,94101.203125,95745.6953125,49340445530,99894.683984375,98704.3553125,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-02-13,96623.8671875,98111.0859375,95269.7109375,97888.75,37147280860,99484.903125,98650.84875,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-02-14,97508.96875,98819.46875,96342.8046875,96623.3671875,32697987277,99124.619140625,98685.1178125,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-02-15,97580.3515625,97975.0390625,97240.1953125,97508.3828125,17047266288,98869.51171875,98753.42765625,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-02-16,96175.03125,97725.59375,96060.9765625,97580.4921875,16536755396,98573.87890625,98773.6496875,sell,0.0,10000,0,10000,0.0,0.02,1,1.0
2025-02-17,95773.3828125,97032.234375,95243.546875,96179.0078125,27336550690,98295.92421875,98818.5128125,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-02-18,95539.546875,96695.375,93388.8359375,95773.8125,37325720482,97887.741015625,98876.43953125,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-02-19,96635.609375,96855.59375,95011.96875,95532.53125,28990872862,97482.75625,98940.56765625,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2025-02-20,98333.9375,98767.1953125,96442.671875,96632.6796875,31668022771,97279.201953125,99018.85125,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
