date,close,high,low,open,volume,short_ma,long_ma,signal,position_pct,cash,shares,portfolio_value,equity_pct,risk_budget,max_position_pct,signal_strength
2024-09-06,0.2614870071411133,0.2835479974746704,0.25791001319885254,0.27931100130081177,99188650,0.3018819496035576,0.2841308596730232,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-07,0.256521999835968,0.2672959864139557,0.2554909884929657,0.2614870071411133,58120709,0.29928314983844756,0.2832857999205589,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-08,0.2754170000553131,0.27755698561668396,0.2553899884223938,0.256521999835968,76413706,0.2978787004947662,0.2829256197810173,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-09,0.28166499733924866,0.28783300518989563,0.272801011800766,0.27541500329971313,100134637,0.2954745009541512,0.28274925976991655,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-10,0.2797519862651825,0.2869659960269928,0.270922988653183,0.28166499733924866,71878137,0.2926424503326416,0.2829222795367241,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-11,0.2755500078201294,0.284637987613678,0.2677769958972931,0.27974700927734375,87090742,0.2900694504380226,0.28297633975744246,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-12,0.28391700983047485,0.2840079963207245,0.2713469862937927,0.2755500078201294,62223307,0.2872337013483047,0.28345836013555525,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-13,0.28414100408554077,0.2866930067539215,0.2748290002346039,0.28391700983047485,63465341,0.283898851275444,0.2840875604748726,sell,0.0,10000.0,0,10000.0,0.0,0.02,1,1.0
2024-09-14,0.2751390039920807,0.2843959927558899,0.2737480103969574,0.28414100408554077,48714043,0.28098220080137254,0.2842565605044365,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-15,0.26486799120903015,0.2786349952220917,0.2635279893875122,0.2751390039920807,52753119,0.2784797504544258,0.2841862800717354,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-16,0.26315099000930786,0.26761698722839355,0.2585600018501282,0.26486799120903015,66636051,0.2768978998064995,0.2841780397295952,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-17,0.26982900500297546,0.2763519883155823,0.2599729895591736,0.26315099000930786,59294011,0.2757188007235527,0.28440178006887434,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-18,0.28276199102401733,0.2839620113372803,0.25547000765800476,0.26982900500297546,93490442,0.27540065050125123,0.2849154797196388,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-19,0.2788200080394745,0.2885130047798157,0.2783620059490204,0.28276199102401733,84304775,0.2747078016400337,0.2852593597769737,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-20,0.3066760003566742,0.30683499574661255,0.27440500259399414,0.2788200080394745,110386847,0.27587380111217497,0.28564929991960525,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-21,0.29808899760246277,0.3072969913482666,0.29248398542404175,0.3066760003566742,74969527,0.27750885039567946,0.2858176597952843,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-22,0.2966339886188507,0.30626699328422546,0.28735700249671936,0.29808899760246277,83773139,0.27832410037517546,0.28669755965471266,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-23,0.29626500606536865,0.30513298511505127,0.2872470021247864,0.2966339886188507,90543430,0.2800539001822472,0.28771201968193055,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-24,0.30633100867271423,0.31089499592781067,0.29162299633026123,0.29626500606536865,84532897,0.2808163002133369,0.28964623987674715,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-25,0.3029789924621582,0.3119969964027405,0.30064699053764343,0.30633100867271423,89531108,0.28199969977140427,0.2911171796917915,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-26,0.30003198981285095,0.3116689920425415,0.2904930114746094,0.3029789924621582,138354359,0.28392694890499115,0.29246619939804075,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
