date,close,high,low,open,volume,sma,std,upper_band,lower_band,signal
2023-08-08,15.573495864868164,15.641875586491581,15.342715323327361,15.564948195877593,859900,16.781613330841065,1.5871256017583857,19.162301733478643,14.400924928203487,hold
2023-08-09,15.821371078491211,15.906846125690537,15.667516319592607,15.770086702291984,939300,16.786377506256102,1.5831318454193837,19.161075274385176,14.411679738127027,hold
2023-08-10,16.111988067626953,16.163272452760335,15.906848896792223,15.949585612686505,959800,16.793570124308268,1.5775537564604745,19.15990075899898,14.427239489617556,hold
2023-08-11,15.915393829345703,16.120532964906324,15.847014117492161,15.975225873429935,717500,16.799015680948894,1.5730669177368717,19.1586160575542,14.439415304343587,hold
2023-08-14,15.735896110534668,15.795728154785222,15.5307569744038,15.78718048699215,922400,16.796990566253662,1.5742461318555687,19.158359764037016,14.435621368470308,hold
2023-08-15,15.684612274169922,15.778633362529396,15.582041887422056,15.59058955550946,877500,16.792986863454182,1.5763188789936249,19.15746518194462,14.428508544963744,hold
2023-08-16,15.718803405761719,16.043608315056336,15.684614359168247,15.829921475368216,1102400,16.785119355519612,1.578729762140864,19.15321399873091,14.417024712308315,hold
2023-08-17,15.770089149475098,15.872657917790045,15.718803135016445,15.812825864556128,702200,16.778739420572915,1.5808980834004887,19.15008654567365,14.407392295472182,hold
2023-08-18,15.693161010742188,15.847015786188852,15.33416707813367,15.599138285680091,1137000,16.76868236541748,1.5829862414025977,19.143161727521377,14.394203003313583,hold
2023-08-21,15.291218757629395,15.640731995910237,15.151413462317059,15.605781505387442,1173500,16.75714595158895,1.587429431484857,19.138290098816235,14.376001804361664,hold
2023-08-22,15.19510269165039,15.352384072770077,15.142676120147382,15.291219461581457,685900,16.738694718678794,1.589405439225965,19.122802877517742,14.354586559839845,hold
2023-08-23,15.13393783569336,15.195102445892736,14.766948507886472,15.064035185949697,825900,16.72103598912557,1.5924394822777521,19.1096952125422,14.332376765708943,hold
2023-08-24,14.898015022277832,15.13393707833527,14.898015022277832,15.098986588517807,639100,16.701204299926758,1.5965179932499114,19.095981289801625,14.306427310051891,hold
2023-08-25,14.77568531036377,14.959180792209708,14.731996782910707,14.880540109505805,738500,16.677229137420653,1.5982615645278413,19.074621484212415,14.279836790628892,hold
2023-08-28,14.92423152923584,15.002872227180104,14.77568817385343,14.845590831291576,746000,16.657463099161784,1.6015035702129297,19.059718454481178,14.25520774384239,hold
2023-08-29,15.299958229064941,15.361122843163079,15.055298106061658,15.055298106061658,805800,16.642329641977945,1.6035468742347947,19.047649953330136,14.237009330625753,hold
2023-08-30,15.177629470825195,15.299958702809242,15.125201228594213,15.195103884958067,551800,16.622343463897707,1.6029914777244523,19.026830680484384,14.217856247311028,hold
2023-08-31,15.36985969543457,15.492188914176866,15.186364200710514,15.308695086063421,694300,16.604184385935465,1.6016391975362048,19.00664318223977,14.201725589631158,hold
2023-09-01,15.396072387695312,15.535877672340476,15.317431706756102,15.509663556490587,516400,16.579216810862224,1.5909802500753667,18.965687185975273,14.192746435749175,hold
2023-09-05,15.221318244934082,15.527142996304145,15.133939506455377,15.34364747883778,746600,16.557121391296388,1.5866358937918044,18.937075231984096,14.177167550608681,hold
2023-09-06,15.387336730957031,15.518403997274083,15.308696037844657,15.308696037844657,773900,16.535750885009765,1.5806082651368154,18.906663282714987,14.164838487304543,hold
2023-09-07,15.221318244934082,15.535881036813096,15.186366082898274,15.413550136298582,753000,16.514146480560303,1.5762444043048123,18.87851308701752,14.149779874103086,hold
2023-09-08,15.413549423217773,15.527142277968162,15.142676846414965,15.168890966729071,519200,16.496169554392498,1.5732948047369082,18.85611176149786,14.136227347287136,hold
2023-09-11,15.326173782348633,15.518405682717775,15.308697700512104,15.46597910381908,712900,16.477337334950764,1.5702571736287894,18.83272309539395,14.12195157450758,hold
2023-09-12,15.064037322998047,15.37860012477506,14.959184166812955,15.247532846238261,886000,16.455993734995523,1.567543526498546,18.807309024743343,14.104678445247703,hold
2023-09-13,15.23879337310791,15.308696026197872,15.107726106890572,15.107726106890572,691200,16.433632939656576,1.560764454767837,18.77477962180833,14.09248625750482,hold
2023-09-14,15.85917854309082,15.990245803788634,15.448500681808166,15.457238721402772,1264000,16.413389422098795,1.5482585801824147,18.73577729237242,14.091001551825173,hold
2023-09-15,15.763062477111816,16.07762355023405,15.719372281809742,15.8591775735553,859600,16.39190502802531,1.5346236351220535,18.69384048070839,14.089969575342229,hold
