date,close,high,low,open,volume,tr,atr,rolling_high,rolling_low,upper_threshold,lower_threshold,signal,position_pct,cash,shares,portfolio_value,equity_pct,risk_budget,max_position_pct,signal_strength
2024-08-30,59119.4765625,59896.88671875,57768.53125,59388.6015625,32292756405,2128.35546875,2290.8766741071427,64996.421875,56161.59375,68432.73688616071,52725.27873883929,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-08-31,58969.8984375,59432.59375,58768.78515625,59117.48046875,12403470760,663.80859375,2275.4461495535716,64996.421875,56161.59375,68409.59109933036,52748.424525669645,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-01,57325.48828125,59062.0703125,57217.82421875,58969.80078125,24592449997,1844.24609375,2277.369698660714,64996.421875,56161.59375,68412.47642299107,52745.53920200893,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-02,59112.48046875,59403.0703125,57136.02734375,57326.96875,27036454524,2267.04296875,2314.447823660714,64996.421875,56161.59375,68468.09361049107,52689.92201450893,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-03,57431.0234375,59815.05859375,57425.16796875,59106.19140625,26666961053,2389.890625,2286.193917410714,64996.421875,56161.59375,68425.71275111607,52732.30287388393,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-04,57971.5390625,58511.5703125,55673.1640625,57430.34765625,35627680312,2838.40625,2273.872488839286,64996.421875,56161.59375,68407.23060825893,52750.78501674107,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-05,56160.48828125,58300.58203125,55712.453125,57971.703125,31030280656,2588.12890625,2344.963448660714,64996.421875,55673.1640625,68513.86704799107,52155.71888950893,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-06,53948.75390625,56976.109375,52598.69921875,56160.19140625,49361693566,4377.41015625,2330.849051339286,64996.421875,55673.1640625,68492.69545200893,52176.89048549107,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-07,54139.6875,54838.14453125,53740.0703125,53949.0859375,19061486526,1098.07421875,2345.434988839286,64996.421875,52598.69921875,68514.57435825893,49080.54673549107,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-08,54841.56640625,55300.859375,53653.7578125,54147.93359375,18268287531,1647.1015625,2380.0206473214284,64996.421875,52598.69921875,68566.45284598214,49028.668247767855,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-09,57019.53515625,58041.125,54598.43359375,54851.88671875,34618096173,3442.69140625,2508.7737165178573,64996.421875,52598.69921875,68759.58244977679,48835.53864397321,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-10,57648.7109375,58029.9765625,56419.4140625,57020.09765625,28857630507,1610.5625,2259.9534040178573,64996.421875,52598.69921875,68386.35198102679,49208.76911272321,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-11,57343.171875,57991.3203125,55567.33984375,57650.2890625,37049062672,2423.98046875,2265.539620535714,64996.421875,52598.69921875,68394.73130580357,49200.38978794643,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-12,58127.01171875,58534.359375,57330.1015625,57343.171875,33835707949,1204.2578125,2180.282645089286,64996.421875,52598.69921875,68266.84584263393,49328.27525111607,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-13,60571.30078125,60648.0234375,57650.11328125,58130.32421875,32490528356,2997.91015625,2242.3936941964284,64996.421875,52598.69921875,68360.01241629464,49235.108677455355,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-14,60005.12109375,60656.72265625,59517.8828125,60569.1171875,16428405496,1138.83984375,2276.3244977678573,64996.421875,52598.69921875,68410.90862165179,49184.21247209821,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-15,59182.8359375,60381.91796875,58696.30859375,60000.7265625,18120960867,1685.609375,2264.9933035714284,64489.70703125,52598.69921875,67887.19698660714,49201.209263392855,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-16,58192.5078125,59205.51171875,57501.33984375,59185.2265625,32032822113,1704.171875,2224.7882254464284,63210.796875,52598.69921875,66547.97921316964,49261.516880580355,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-17,60308.5390625,61316.08984375,57628.0703125,58192.5078125,38075570118,3688.01953125,2317.51171875,61184.08203125,52598.69921875,64660.349609375,49122.431640625,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-18,61649.6796875,61664.06640625,59218.25390625,60309.0,40990702891,2445.8125,2289.469308035714,61316.08984375,52598.69921875,64750.29380580357,49164.49525669643,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-19,62940.45703125,63872.44140625,61609.8671875,61651.15625,42710252573,2262.57421875,2266.215401785714,61664.06640625,52598.69921875,65063.38950892857,49199.37611607143,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-20,63192.9765625,64119.53125,62364.60546875,62941.42578125,35177164222,1754.92578125,2078.895089285714,63872.44140625,52598.69921875,66990.78404017857,49480.35658482143,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-21,63394.83984375,63543.359375,62783.10546875,63184.33984375,14408616220,760.25390625,2054.765066964286,64119.53125,52598.69921875,67201.67885044643,49516.55161830357,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-22,63648.7109375,63993.421875,62440.7265625,63396.8046875,20183348802,1552.6953125,2048.0217633928573,64119.53125,52598.69921875,67191.56389508929,49526.66657366071,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-23,63329.80078125,64733.55859375,62628.078125,63643.1015625,31400285425,2105.48046875,1952.5066964285713,64119.53125,52598.69921875,67048.29129464286,49669.939174107145,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-24,64301.96875,64695.21484375,62737.41796875,63326.83984375,29938335243,1957.796875,1977.3091517857142,64733.55859375,52598.69921875,67699.52232142857,49632.73549107143,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-25,63143.14453125,64804.50390625,62945.375,64302.58984375,25078377700,1859.12890625,1936.962611607143,64733.55859375,52598.69921875,67639.00251116071,49693.25530133928,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
