date,close,high,low,open,volume,sma,std,upper_band,lower_band,signal,position_pct,cash,shares,portfolio_value,equity_pct,risk_budget,max_position_pct,signal_strength
2024-09-27,87.95319366455078,88.75956206789463,87.72701377586921,87.96302202737868,9181000,77.9255891418457,5.184375252700991,85.70215202089719,70.14902626279422,sell,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-09-30,86.93048095703125,88.25803768351219,86.27162052647238,88.20886585926337,12027100,78.24071884155273,5.244138265363035,86.10692623959729,70.37451144350818,sell,0.0,10000.0,0,10000.0,0.0,0.02,1,0.25
2024-10-01,87.64834594726562,88.14987006986912,86.25195309871283,86.53713318793571,20623400,78.52791259765625,5.359342122049891,86.56692578073108,70.48889941458143,sell,0.0,10000.0,0,10000.0,0.0,0.02,1,0.5
2024-10-02,81.71858215332031,83.81317881035025,80.41068966365974,81.51207399746343,33208800,78.72509826660156,5.289903171549383,86.65995302392564,70.79024350927749,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.4
2024-10-03,80.7352066040039,82.38727937201875,80.61720622936738,81.03022254572933,18143800,78.94784652709961,5.129790360409842,86.64253206771437,71.25316098648486,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.30000000000000004
2024-10-04,80.8827133178711,82.15126984346853,80.7352053493008,81.25639366935782,10322600,79.16727920532226,4.9674362509240435,86.61843358170833,71.71612482893619,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.20000000000000004
2024-10-07,79.486328125,81.09906506249085,78.75862407809322,80.77454900124062,12767400,79.33626693725586,4.8269381879338855,86.57667421915669,72.09585965535503,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.10000000000000003
2024-10-08,79.42731475830078,80.06651096896191,78.60128211872674,79.4076505298873,10569600,79.48469009399415,4.7096158394934085,86.54911385323426,72.42026633475403,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,2.7755575615628914e-17
2024-10-09,81.07939147949219,81.55141551258852,79.7223345760124,79.79117063265484,11750600,79.65107818603515,4.613159472737094,86.57081739514079,72.73133897692951,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-10,80.7352066040039,82.0627633366342,80.66637055127691,82.01359901472466,8370200,79.80000915527344,4.522882184876601,86.58433243258834,73.01568587795855,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-11,80.78437042236328,80.90237078530541,79.83049414156076,80.67619842128879,10171100,79.96969940185546,4.393045668004149,86.5592679038617,73.38013089984923,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-14,80.24352264404297,80.67621071427148,79.45682592847994,80.6368747531082,8177700,80.12543991088867,4.25718523046307,86.51121775658328,73.73966206519407,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-15,80.75487518310547,81.34489954096168,79.70266270244908,79.70266270244908,11804400,80.34212020874024,3.994825490293247,86.33435844418011,74.34988197330037,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-16,82.54462432861328,82.69212479891087,80.68604337719218,80.77454365937072,11220600,80.5734489440918,3.7700891690160403,86.22858269761585,74.91831519056774,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-17,82.01359558105469,83.35098812310099,81.99392385106083,82.7117919445019,9204500,80.79180725097656,3.5176724387546754,86.06831590910858,75.51529859284454,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-18,81.54157257080078,82.55444910317541,81.25639250300951,82.38727690905989,7214800,80.96998413085937,3.3157976327532377,85.94368057998923,75.99628768172951,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-10-21,80.1255111694336,81.70874024728813,80.08617521371654,81.47273201555222,7550200,81.11690292358398,3.101290720787129,85.76883900476467,76.46496684240329,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
