date,close,high,low,open,volume,tr,atr,rolling_high,rolling_low,upper_threshold,lower_threshold,signal,position_pct,cash,shares,portfolio_value,equity_pct,risk_budget,max_position_pct,signal_strength
2024-01-31,41.88214111328125,43.952854943470165,41.88214111328125,43.594461873040295,3182200,3.046337127685547,1.9668920857301804,60.180067887680984,44.62981861598168,63.130406016276254,41.67948048738641,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-02-01,41.971736907958984,43.46503874832422,41.79254038330212,42.977225142833205,1945400,1.6724983650221006,1.9555145575874298,58.57725573913512,41.88214111328125,61.510527575516264,38.948869276900105,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-02-02,40.458526611328125,41.14544793408353,39.89107217806431,41.016027369299245,1996300,2.0806647298946714,1.9164041342811429,57.1835056456991,41.79254038330212,60.05811184712081,38.917934181880405,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-02-05,39.174285888671875,39.77160894095829,38.32808297834512,38.80593914157633,1719200,2.1304436329830025,1.961203014310001,55.37163369737544,39.89107217806431,58.31343821884044,36.94926765659931,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-02-06,40.33906173706055,40.797006733553715,39.72183135928005,39.82138329846099,2007700,1.6227208448818402,1.930626020025993,54.05752970035852,38.32808297834512,56.95346873039751,35.432143948306134,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-02-07,40.28928756713867,41.06580336089241,40.05035758570348,40.87665314893433,1282400,1.0154457751889296,1.8808495069717839,53.43033894296121,38.32808297834512,56.251613203418884,35.506808717887445,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-02-08,40.26937484741211,40.45852505198881,39.56254620131369,40.40874908211737,1182000,0.895978850675121,1.8182729669746516,52.185922400282074,38.32808297834512,54.91333185074405,35.600673527883146,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-02-09,40.0603141784668,40.54812400825339,39.64218766955801,40.15986611990725,792100,0.9059363386953763,1.6767647179125988,50.75235187616964,38.32808297834512,53.26749895303854,35.81293590147622,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-02-12,41.563568115234375,42.50932671211961,40.000579151001475,40.010532825686106,1635300,2.5087475611181347,1.7436077787208863,50.722487081902656,38.32808297834512,53.337898749983985,35.712671310263794,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-02-13,39.42316818237305,40.92642753757881,39.353481064996686,40.6576327429858,2056200,2.2100870502376893,1.7364965815443476,50.513428753336186,38.32808297834512,53.11817362565271,35.7233381060286,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-02-14,40.219600677490234,41.09566841989087,40.09018011190207,40.51826030774787,951500,1.6725002375178235,1.6902753538368371,50.513428753336186,38.32808297834512,53.048841784091444,35.792669947589864,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-02-15,41.13549041748047,42.369955023941245,39.940848107474636,39.940848107474636,1601200,2.4291069164666084,1.7720515207016068,50.513428753336186,38.32808297834512,53.1715060343886,35.67000569729271,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-02-16,43.176334381103516,43.604414561354496,41.88214016535866,42.19075725739124,1806500,2.468924143874027,1.846005405308832,50.513428753336186,38.32808297834512,53.28243686129943,35.55907487038188,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-02-20,42.22062301635742,43.72387861923798,41.57352399530272,43.60441552837024,2019200,2.1503546239352573,1.914981871298295,50.513428753336186,38.32808297834512,53.38590156028363,35.45561017139768,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-02-21,42.72834396362305,43.53472837102099,42.16088953541593,42.40977318981074,1483500,1.3738388356050564,1.7955177075782598,50.513428753336186,38.32808297834512,53.20670531470358,35.63480641697773,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-02-22,42.94736099243164,43.61437113300312,42.51928082102414,42.90753869796047,1604800,1.0950903119789785,1.754274275218037,50.513428753336186,38.32808297834512,53.14484016616324,35.696671565518066,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-02-23,43.47499465942383,44.281379061862275,42.66861405464854,42.92745138265543,1780400,1.6127650072137314,1.7208528664551126,48.64182083952871,38.32808297834512,51.22310013921138,35.74680367866245,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-02-26,43.9229850769043,44.15195757703825,42.72834280857069,42.997137603770476,1045000,1.4236147684675657,1.6703650904182956,48.00468093258121,38.32808297834512,50.51022856820865,35.82253534271768,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
2024-02-27,45.4461555480957,45.83441343053143,44.46057463312088,44.46057463312088,2473800,1.9114283536271302,1.6909870553286734,46.36204598615351,38.32808297834512,48.89852656914652,35.791602395352115,hold,0.0,10000.0,0,10000.0,0.0,0.02,1,0.0
