date,close,high,low,open,volume,tr,atr,rolling_high,rolling_low,upper_threshold,lower_threshold,signal,position_pct,cash,shares,portfolio_value,equity_pct,risk_budget,max_position_pct,signal_strength
2024-08-16,547.490966796875,548.1922541955665,544.4784994539698,544.6365046350899,44430700,3.7137547415967447,10.532392735947383,549.8910159782978,503.9927094731372,565.6896050822188,488.19412036921614,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-08-19,552.7256469726562,552.7256469726562,547.0463836405409,547.9056760523952,39121800,5.679263332115397,10.315804193007287,549.8910159782978,503.9927094731372,565.3647222678087,488.5190031836263,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-08-20,551.826904296875,553.9405925603355,550.4737628114597,552.2713804695546,33732300,3.4668297488758526,9.752108446483167,552.7256469726562,503.9927094731372,567.353809642381,489.36454680341245,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-08-21,553.7233276367188,555.1949882230521,547.9057711111437,552.8838083296043,41514600,7.289217111908329,9.183476732515787,553.9405925603355,503.9927094731372,567.7158076591091,490.2174943743635,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-08-22,549.37744140625,556.2518422995433,548.1527053338135,555.6394742633252,56121500,8.099136965729826,8.745353158842233,555.1949882230521,503.9927094731372,568.3130179613154,490.87467973487384,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-08-23,555.2147216796875,556.162933530549,550.4342364891817,552.6467308078585,50639400,6.785492124299026,7.633493395712678,556.2518422995433,503.9927094731372,567.7020823931124,492.5424693795682,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-08-26,553.8912353515625,556.9728488208845,552.1726501803229,556.2518484473743,35788600,4.800198640561575,7.103661389772258,556.2518422995433,503.9927094731372,566.9073343842017,493.33721738847885,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-08-27,554.6517944335938,555.1456435297232,551.4516619361648,552.6072519415,32693900,3.6939815935584193,6.41226928102932,556.9728488208845,503.9927094731372,566.5912527424284,494.37430555159324,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-08-28,551.4318237304688,554.7406484553917,548.2119183574736,554.3060588906137,41066000,6.528730097918128,5.98756355582276,556.9728488208845,503.9927094731372,565.9541941546186,495.0113641394031,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-08-29,551.4811401367188,556.7455872222059,550.3255503857631,553.4170498697481,38715200,6.420036836442819,6.026365040441955,556.9728488208845,503.9927094731372,566.0123963815474,494.9531619124743,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-08-30,556.74560546875,557.2592277234747,550.2860822039601,553.8714307928684,62700100,6.973145519514674,6.187220755749373,556.9728488208845,503.9927094731372,566.2536799545085,494.71187833951313,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-03,545.2883911132812,553.910976348929,542.7499997287141,553.5751324654079,60600100,13.995605740035899,6.551257919532004,557.2592277234747,503.9927094731372,567.0861146027728,494.1658225938392,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-04,544.1722412109375,547.6094110613637,542.7005807930091,543.4314676890833,47224900,4.908830268354677,6.560425408723623,557.2592277234747,511.49924643144766,567.0998658365602,501.6586083183622,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-05,542.8487548828125,546.987212459813,540.369622930467,544.1130374259648,44264300,6.617589529345992,6.355129446446954,557.2592277234747,511.6769985959894,566.7919218931452,502.14430442631897,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-06,533.7125244140625,544.8142412787463,532.8038590526223,543.1746889776059,68493800,12.010382226123966,6.947745695341756,557.2592277234747,515.4203916203253,567.6808462664874,504.99877307731265,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-09,539.6881103515625,540.9721661519678,536.004015606287,537.9498122762251,40445800,7.259641737905326,7.060629867183893,557.2592277234747,522.057731966884,567.8501725242505,511.4667871661082,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-10,542.0387573242188,542.3943744160936,536.695337732338,541.6140544233444,36394600,5.699036683755594,7.220073219675304,557.2592277234747,524.418311037438,568.0893375529877,513.5882012079251,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-11,547.5995483398438,548.5279869391354,533.3174727969968,541.9499443030138,75248600,15.210514142138663,7.785880150406042,557.2592277234747,529.6826756895701,568.9380479490839,518.003855463961,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-12,552.2120971679688,552.5182811342806,545.9401787448306,548.1822724788473,51819600,6.5781023894500095,7.677234823528912,557.2592277234747,532.8038590526223,568.7750799587681,521.288006817329,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-13,555.09619140625,556.1036627094621,552.5676868065235,552.824497945327,39310500,3.891565541493378,7.470525781899937,557.2592277234747,532.8038590526223,568.4650163963247,521.5980703797725,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-16,555.916015625,556.1826531141121,553.0121808492725,554.8295115629904,36656100,3.1704722648396455,7.354116755062656,557.2592277234747,532.8038590526223,568.2904028560687,521.7726839200284,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-17,556.1431884765625,559.6100185283265,553.8912078231978,558.1481843152566,49321000,5.718810705128703,7.498747405889105,557.2592277234747,532.8038590526223,568.5073488323084,521.5557379437887,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-18,554.4937744140625,561.6940723406548,553.9307792254185,556.8049543629041,59044900,7.763293115236252,7.586930478554685,559.6100185283265,532.8038590526223,570.9904142461585,521.4234633347903,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-19,563.9558715820312,565.8325221847023,561.0915831115941,563.9855314630629,75315500,11.33874777063977,7.938266973854468,561.6940723406548,532.8038590526223,573.6014728014364,520.8964585918407,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-20,562.9810180664062,564.0311870143781,559.9295598052497,562.5748463140295,77503100,4.101627209128424,7.733158523112593,565.8325221847023,532.8038590526223,577.4322599693712,521.2041212679535,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-23,564.3877563476562,565.0416704048506,562.8323068106478,564.0608597882709,44116900,2.2093635942028413,6.891284084124517,565.8325221847023,532.8038590526223,576.169448310889,522.4669329264356,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-24,566.002685546875,566.0621267861817,562.3369812050523,565.1902816302061,46805700,3.725145581129368,6.806735177894138,565.8325221847023,532.8038590526223,576.0426249515435,522.5937562857811,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-25,564.7543334960938,566.5872158186719,563.6348064821314,565.8441701263542,38428600,2.9524093365405406,6.544936592693749,566.0621267861817,532.8038590526223,575.8795316752223,522.9864541635817,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-26,566.993408203125,569.381095644281,564.6156981825178,569.054138596357,48336000,4.7653974617632,6.027437680953694,566.5872158186719,532.8038590526223,575.6283723401025,523.7627025311917,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-27,566.1710815429688,568.8955824862597,565.1308296402824,568.0733221030284,42100900,3.764752845977341,5.777802760101695,569.381095644281,532.8038590526223,578.0477997844336,524.1371549124698,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-09-30,568.4398803710938,569.054126648712,562.8125548304923,565.1308235636413,63557400,6.241571818219654,5.816555269706271,569.381095644281,532.8038590526223,578.1059285488404,524.0790261480629,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-01,563.3475952148438,568.7371564677812,560.7518934079841,568.083302774505,72668800,7.985263059797148,5.300465906681877,569.381095644281,532.8038590526223,577.3317945043038,524.8531601925995,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-02,563.5853271484375,564.6157226242663,560.0286486802867,562.4460266108737,38097800,4.58707394397959,5.158249589148276,569.381095644281,532.8038590526223,577.1184700280035,525.0664846688999,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-03,562.5549926757812,564.5166141116738,560.2465802739564,562.0992361787922,40846500,4.270033837717392,5.185283038878562,569.381095644281,532.8038590526223,577.1590202025989,525.0259344943045,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-04,567.6671142578125,568.0435956054741,562.8323584481524,567.0429509955953,42939100,5.488602929692888,5.350863800653793,569.381095644281,532.8038590526223,577.4073913452617,524.7775633516417,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-07,562.53515625,566.6566172003112,561.3760218130078,566.0027030784669,49964700,6.29109244480469,5.391741067773507,569.381095644281,533.3174727969968,577.4687072459412,525.2298611953365,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-08,567.8553466796875,568.4597364990252,564.2491440127698,565.1308456591693,37398700,5.924580249025212,5.2604044344727185,569.381095644281,533.3174727969968,577.27170229599,525.4268661452877,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-09,571.78857421875,572.3532962392944,567.2411076686911,567.8454370265796,37912200,5.11218857060328,4.815650205898684,569.381095644281,533.3174727969968,576.604570953129,526.0939974881487,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-10,570.7879028320312,572.2244699604879,569.1630950388911,570.4312554050144,44138100,3.06137492159678,4.741346471074995,572.3532962392944,545.9401787448306,579.4653159459069,538.8281590382181,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-11,574.2058715820312,574.9489172202314,570.5698580546086,570.7085744196827,42268000,4.379059165622721,4.896324726176415,572.3532962392944,552.5676868065235,579.697783328559,545.2231997172589,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-14,578.9019775390625,579.8431808838789,575.3452387315617,575.8306855964628,36217200,5.637309301847608,5.03290784908486,574.9489172202314,553.0121808492725,582.4982789938587,545.4628190756451,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-15,574.4041137695312,579.4766345691163,573.1755606726477,579.1695114121999,54203600,6.3010738964685515,5.272098174794004,579.8431808838789,553.8912078231978,587.7513281460699,545.9830605610067,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-16,576.9006958007812,577.4258104780474,573.5916993280316,574.4041032535349,30725400,3.834111150015815,5.205577723954905,579.8431808838789,553.9307792254185,587.6515474698112,546.1224126394861,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-17,576.9502563476562,580.6853191555525,576.7620156644388,580.477244568032,34393700,3.9233034911137565,5.216902770036078,579.8431808838789,559.9295598052497,587.668535038933,552.1042056501956,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-18,579.1694946289062,579.9620646428958,577.1781224079018,578.6542969086659,37416800,3.0118082952395753,4.986205375537501,580.6853191555525,559.9295598052497,588.1646272188588,552.4502517419435,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-21,578.2183837890625,579.427042498055,575.2164499813167,578.4363148470578,36439000,4.210592516738302,4.716586051033297,580.6853191555525,560.0286486802867,587.7601982321024,552.9537696037368,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-22,577.9112548828125,579.0803062430451,574.9985131991087,575.6622837872882,34183800,4.081793043936386,4.680494558173068,580.6853191555525,560.0286486802867,587.7060609928121,553.0079068430271,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-23,572.630615234375,576.3161532176879,569.093710573397,575.8703137198952,49314600,8.817544309415553,5.005316734722937,580.6853191555525,560.0286486802867,588.1932942576369,552.5206735782023,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-24,573.8690795898438,574.681483526623,571.2238536713916,574.6022083825129,34979900,3.457629855231403,4.860247229404259,580.6853191555525,560.0286486802867,587.9756899996589,552.7382778361803,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-25,573.6708984375,579.0406856675128,572.7198386240539,576.1180270991449,47268200,6.320847043458912,4.862372557879561,580.6853191555525,560.0286486802867,587.9788779923718,552.7350898434673,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-28,575.4443359375,577.306908686012,575.1372127964802,577.1781092588861,30174700,3.6360102485119796,4.698903272128616,580.6853191555525,560.0286486802867,587.7336740637454,552.9802937720938,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-29,576.3756103515625,577.5049938494554,573.0665535889564,574.4733698377371,42899700,4.438440260499078,4.650778392835458,580.6853191555525,560.0286486802867,587.6614867448058,553.0524810910334,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
2024-10-30,574.6319580078125,577.9112641336919,573.9186026507842,575.900057964771,41435800,3.9926614829076925,4.717298861500524,580.6853191555525,560.0286486802867,587.7612674478033,552.9527003880359,hold,0.0,10000,0,10000,0.0,0.02,1,0.0
