date,close,high,low,open,volume,short_ma,long_ma,signal,position_pct,cash,shares,portfolio_value,equity_pct,risk_budget,max_position_pct,signal_strength
2024-12-24,75.89889526367188,76.21518153834698,75.47388487512161,75.85935853673004,4919100,76.86990089416504,76.77981323242187,hold,0.9428797376715311,570.1524963378906,124,9981.615509033203,0.9428797376715311,0.02,1,0.0
2024-12-26,76.04715728759766,76.56111966411837,75.65179755288803,75.71109887379357,6363500,76.85626640319825,76.68565887451172,hold,0.942984750366211,570.1524963378906,124,10000.0,0.942984750366211,0.02,1,0.0
2024-12-27,75.53318786621094,76.0372717197973,74.92038743720376,75.63202591532243,6334400,76.78104057312012,76.54543014526367,hold,0.9426190488936504,570.1524963378906,124,9936.267791748047,0.9426190488936504,0.02,1,0.0
2024-12-30,73.78373718261719,74.89073549049705,73.68489912525082,74.7227100388882,9042900,76.59719963073731,76.38083297729492,hold,0.941338327865766,570.1524963378906,124,9719.335906982422,0.941338327865766,0.02,1,0.0
2024-12-31,74.7918930053711,75.50353904165532,73.9122215274253,74.03083171375933,9425600,76.42818412780761,76.24583938598633,hold,0.9420832602635064,570.1524963378906,124,9844.347229003906,0.9420832602635064,0.02,1,0.0
2025-01-02,72.81510162353516,75.8000605412544,72.3900912163444,75.36516406667968,10883400,76.17169532775878,76.09963119506835,hold,0.940604320605306,570.1524963378906,124,9599.22509765625,0.940604320605306,0.02,1,0.0
2025-01-03,72.45928192138672,73.32907491032991,72.16276775404177,73.06220386477315,10083500,75.92163124084473,75.94748657226563,sell,0.0,9555.103454589844,0,9555.103454589844,0.9403300551325778,0.02,1,1.0
2025-01-06,71.16448211669922,73.45755957215846,71.13483145568817,72.89417439036899,14947300,75.59644889831543,75.79639053344727,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-01-07,71.25343322753906,72.5877732835818,71.14471665211596,71.55984098290891,10463500,75.26039428710938,75.66693771362304,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-01-08,70.46272277832031,70.9865712364329,70.18597321862762,70.72958627063542,11855000,74.94657859802246,75.52540756225586,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-01-10,70.37376403808594,71.54995722075063,70.26503991830046,71.01622268931102,15677400,74.67279281616212,75.38091796875,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-01-13,71.24356079101562,71.75752321485487,69.9586434201269,70.34411712322144,14584300,74.33822097778321,75.26385482788086,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-01-14,70.34410858154297,71.37204084526307,69.71153604092437,71.23366607330648,16732900,74.00266036987304,75.16715454101562,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-01-15,70.24527740478516,71.41158455450702,70.017943090993,71.15459957823332,13468100,73.69724617004394,75.05510360717773,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-01-16,70.2848129272461,70.40342311599423,69.5039794849228,70.07725075258195,13694600,73.39627990722656,74.92555252075195,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-01-17,70.0179443359375,70.6900536806235,70.0179443359375,70.60110169159731,9711300,73.04243431091308,74.80777481079102,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-01-21,72.32090759277344,72.41974564918054,70.31446563835391,70.47261256129354,14199900,72.85809860229492,74.72051895141601,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-01-22,73.18081665039062,73.83315387436224,72.1627703121167,72.52847188555847,13029300,72.70687446594238,74.70277709960938,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-01-23,73.42791748046875,73.63547967262924,71.53019954569213,72.48893704066373,10677400,72.57591247558594,74.67817657470704,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-01-24,72.71627044677734,73.38837981608772,72.39998412832897,73.21046829065672,8106700,72.41826362609864,74.64012985229492,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-01-27,74.70294189453125,74.96980539082745,72.56800376072147,72.58777589577159,11665400,72.3584659576416,74.62765594482421,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
